Phi[deg],Theta[deg],dB(DirTotal)
82,144,-0.478796
84,144,-0.505203
86,144,-0.524031
88,144,-0.535136
90,144,-0.538431
92,144,-0.533895
94,144,-0.521564
96,144,-0.501538
98,144,-0.473978
100,144,-0.4391
102,144,-0.397173
104,144,-0.348519
106,144,-0.2935
108,144,-0.23252
110,144,-0.166015
112,144,-0.0944481
114,144,-0.0183055
116,144,0.0619119
118,144,0.145692
120,144,0.232518
122,144,0.321871
124,144,0.413235
126,144,0.5061
128,144,0.599968
130,144,0.69435
132,144,0.788774
134,144,0.882782
136,144,0.975934
138,144,1.06781
140,144,1.158
142,144,1.24613
144,144,1.33183
146,144,1.41476
148,144,1.4946
150,144,1.57104
152,144,1.64379
154,144,1.71259
156,144,1.77721
158,144,1.8374
160,144,1.89297
162,144,1.94372
164,144,1.98949
166,144,2.03012
168,144,2.06549
170,144,2.09548
172,144,2.12
174,144,2.13897
176,144,2.15232
178,144,2.16003
180,144,2.16207
-180,146,2.16592
-178,146,2.16256
-176,146,2.15407
-174,146,2.14051
-172,146,2.1219
-170,146,2.09832
-168,146,2.06984
-166,146,2.03657
-164,146,1.99861
-162,146,1.95611
-160,146,1.9092
-158,146,1.85805
-156,146,1.80285
-154,146,1.74379
-152,146,1.68108
-150,146,1.61495
-148,146,1.54566
-146,146,1.47347
-144,146,1.39865
-142,146,1.3215
-140,146,1.24234
-138,146,1.1615
-136,146,1.07931
-134,146,0.996142
-132,146,0.912369
-130,146,0.82838
-128,146,0.744578
-126,146,0.661375
-124,146,0.579197
-122,146,0.498477
-120,146,0.419654
-118,146,0.34317
-116,146,0.269469
-114,146,0.198991
-112,146,0.13217
-110,146,0.0694303
-108,146,0.0111802
-106,146,-0.0421906
-104,146,-0.0903161
-102,146,-0.132859
-100,146,-0.169514
-98,146,-0.200013
-96,146,-0.22413
-94,146,-0.241682
-92,146,-0.252531
-90,146,-0.256592
-88,146,-0.253827
-86,146,-0.244251
-84,146,-0.227928
-82,146,-0.204974
-80,146,-0.175549
-78,146,-0.139863
-76,146,-0.0981645
-74,146,-0.0507427
-72,146,0.00207911
-70,146,0.0599471
-68,146,0.122481
-66,146,0.18928
-64,146,0.259924
-62,146,0.333982
-60,146,0.411013
-58,146,0.490569
-56,146,0.572203
-54,146,0.655467
-52,146,0.739919
-50,146,0.82512
-48,146,0.910644
-46,146,0.996071
-44,146,1.081
-42,146,1.16502
-40,146,1.24778
-38,146,1.32889
-36,146,1.40801
-34,146,1.48481
-32,146,1.55897
-30,146,1.63019
-28,146,1.6982
-26,146,1.76271
-24,146,1.82349
-22,146,1.88031
-20,146,1.93295
-18,146,1.98122
-16,146,2.02494
-14,146,2.06396
-12,146,2.09813
-10,146,2.12733
-8,146,2.15145
-6,146,2.17042
-4,146,2.18416
-2,146,2.19262
0,146,2.19579
2,146,2.19363
4,146,2.18617
6,146,2.17343
8,146,2.15545
10,146,2.13229
12,146,2.10405
14,146,2.07081
16,146,2.0327
18,146,1.98985
20,146,1.94243
22,146,1.8906
24,146,1.83456
26,146,1.77452
28,146,1.71071
30,146,1.64338
32,146,1.57279
34,146,1.49922
36,146,1.42298
38,146,1.34437
40,146,1.26374
42,146,1.18144
44,146,1.09783
46,146,1.01328
48,146,0.928205
50,146,0.842999
52,146,0.758083
54,146,0.673888
56,146,0.590851
58,146,0.509416
60,146,0.430031
62,146,0.353145
64,146,0.279205
66,146,0.208654
68,146,0.141925
70,146,0.0794367
72,146,0.0215939
74,146,-0.0312222
76,146,-0.0786555
78,146,-0.12038
80,146,-0.156104
82,146,-0.185574
84,146,-0.20858
86,146,-0.224954
88,146,-0.234579
90,146,-0.237386
92,146,-0.233355
94,146,-0.222522
96,146,-0.204968
98,146,-0.180827
100,146,-0.150279
102,146,-0.113551
104,146,-0.0709084
106,146,-0.0226567
108,146,0.0308656
110,146,0.0892908
112,146,0.152226
114,146,0.219259
116,146,0.289962
118,146,0.363893
120,146,0.440607
122,146,0.519653
124,146,0.60058
126,146,0.682941
128,146,0.766296
130,146,0.85021
132,146,0.934263
134,146,1.01804
136,146,1.10115
138,146,1.18321
140,146,1.26385
142,146,1.34272
144,146,1.41949
146,146,1.49385
148,146,1.56548
150,146,1.63411
152,146,1.69949
154,146,1.76135
156,146,1.81947
158,146,1.87364
160,146,1.92367
162,146,1.96939
164,146,2.01062
166,146,2.04723
168,146,2.0791
170,146,2.10612
172,146,2.1282
174,146,2.14526
176,146,2.15726
178,146,2.16415
180,146,2.16592
-180,148,2.1704
-178,148,2.16731
-176,148,2.15963
-174,148,2.14739
-172,148,2.13062
-170,148,2.1094
-168,148,2.0838
-166,148,2.0539
-164,148,2.01982
-162,148,1.98167
-160,148,1.9396
-158,148,1.89375
-156,148,1.8443
-154,148,1.79142
-152,148,1.73532
-150,148,1.6762
-148,148,1.61431
-146,148,1.54987
-144,148,1.48314
-142,148,1.41441
-140,148,1.34395
-138,148,1.27206
-136,148,1.19905
-134,148,1.12526
-132,148,1.05101
-130,148,0.97666
-128,148,0.902564
-126,148,0.82909
-124,148,0.756612
-122,148,0.68551
-120,148,0.616168
-118,148,0.548969
-116,148,0.484297
-114,148,0.42253
-112,148,0.36404
-110,148,0.309187
-108,148,0.258316
-106,148,0.211758
-104,148,0.169819
-102,148,0.132781
-100,148,0.1009
-98,148,0.0743971
-96,148,0.0534624
-94,148,0.0382473
-92,148,0.0288647
-90,148,0.0253869
-88,148,0.027845
-86,148,0.0362276
-84,148,0.050482
-82,148,0.0705141
-80,148,0.0961902
-78,148,0.127339
-76,148,0.163752
-74,148,0.20519
-72,148,0.251383
-70,148,0.302033
-68,148,0.35682
-66,148,0.415405
-64,148,0.47743
-62,148,0.542527
-60,148,0.610316
-58,148,0.68041
-56,148,0.752422
-54,148,0.825959
-52,148,0.900632
-50,148,0.976057
-48,148,1.05185
-46,148,1.12765
-44,148,1.20308
-42,148,1.27778
-40,148,1.35143
-38,148,1.42369
-36,148,1.49423
-34,148,1.56276
-32,148,1.62899
-30,148,1.69264
-28,148,1.75345
-26,148,1.81118
-24,148,1.8656
-22,148,1.91649
-20,148,1.96366
-18,148,2.00693
-16,148,2.04614
-14,148,2.08113
-12,148,2.11178
-10,148,2.13798
-8,148,2.15962
-6,148,2.17664
-4,148,2.18896
-2,148,2.19654
0,148,2.19936
2,148,2.1974
4,148,2.19068
6,148,2.17921
8,148,2.16305
10,148,2.14224
12,148,2.11687
14,148,2.08702
16,148,2.05282
18,148,2.01439
20,148,1.97188
22,148,1.92544
24,148,1.87526
26,148,1.82154
28,148,1.76448
30,148,1.70431
32,148,1.64128
34,148,1.57565
36,148,1.50769
38,148,1.43769
40,148,1.36596
42,148,1.29282
44,148,1.21858
46,148,1.14361
48,148,1.06825
50,148,0.992861
52,148,0.917823
54,148,0.843515
56,148,0.770321
58,148,0.698631
60,148,0.628836
62,148,0.561325
64,148,0.496484
66,148,0.434693
68,148,0.376322
70,148,0.321728
72,148,0.271251
74,148,0.225213
76,148,0.183912
78,148,0.14762
80,148,0.116579
82,148,0.0909992
84,148,0.0710539
86,148,0.0568796
88,148,0.0485731
90,148,0.04619
92,148,0.0497443
94,148,0.0592077
96,148,0.07451
98,148,0.0955403
100,148,0.122148
102,148,0.154146
104,148,0.191312
106,148,0.23339
108,148,0.280097
110,148,0.331125
112,148,0.386141
114,148,0.444796
116,148,0.506726
118,148,0.571554
120,148,0.638898
122,148,0.708368
124,148,0.779573
126,148,0.852124
128,148,0.925635
130,148,0.999724
132,148,1.07402
134,148,1.14815
136,148,1.22177
138,148,1.29453
140,148,1.3661
142,148,1.43617
144,148,1.50443
146,148,1.57059
148,148,1.63438
150,148,1.69555
152,148,1.75384
154,148,1.80904
156,148,1.86093
158,148,1.90932
160,148,1.95402
162,148,1.99488
164,148,2.03174
166,148,2.06447
168,148,2.09297
170,148,2.11712
172,148,2.13685
174,148,2.15208
176,148,2.16277
178,148,2.16889
180,148,2.1704
-180,150,2.1754
-178,150,2.17258
-176,150,2.16568
-174,150,2.15472
-172,150,2.13974
-170,150,2.1208
-168,150,2.09797
-166,150,2.07133
-164,150,2.04097
-162,150,2.00702
-160,150,1.96959
-158,150,1.92883
-156,150,1.88489
-154,150,1.83794
-152,150,1.78816
-150,150,1.73575
-148,150,1.68091
-146,150,1.62386
-144,150,1.56485
-142,150,1.5041
-140,150,1.44189
-138,150,1.37848
-136,150,1.31415
-134,150,1.24919
-132,150,1.1839
-130,150,1.1186
-128,150,1.05359
-126,150,0.989208
-124,150,0.92577
-122,150,0.86361
-120,150,0.803059
-118,150,0.74445
-116,150,0.688111
-114,150,0.634365
-112,150,0.583527
-110,150,0.535902
-108,150,0.491783
-106,150,0.451445
-104,150,0.415145
-102,150,0.383119
-100,150,0.355578
-98,150,0.332707
-96,150,0.314663
-94,150,0.301571
-92,150,0.293525
-90,150,0.290583
-88,150,0.292773
-86,150,0.300085
-84,150,0.312476
-82,150,0.329869
-80,150,0.352154
-78,150,0.379189
-76,150,0.410802
-74,150,0.446794
-72,150,0.486941
-70,150,0.530993
-68,150,0.578681
-66,150,0.629721
-64,150,0.683808
-62,150,0.74063
-60,150,0.799862
-58,150,0.861173
-56,150,0.924228
-54,150,0.988687
-52,150,1.05421
-50,150,1.12047
-48,150,1.18711
-46,150,1.25383
-44,150,1.32028
-42,150,1.38617
-40,150,1.45118
-38,150,1.51501
-36,150,1.57739
-34,150,1.63803
-32,150,1.69668
-30,150,1.75308
-28,150,1.807
-26,150,1.85822
-24,150,1.90652
-22,150,1.95172
-20,150,1.99363
-18,150,2.03209
-16,150,2.06695
-14,150,2.09807
-12,150,2.12534
-10,150,2.14864
-8,150,2.1679
-6,150,2.18303
-4,150,2.19398
-2,150,2.20072
0,150,2.20321
2,150,2.20146
4,150,2.19545
6,150,2.18523
8,150,2.17082
10,150,2.15228
12,150,2.12969
14,150,2.10314
16,150,2.07271
18,150,2.03854
20,150,2.00076
22,150,1.95951
24,150,1.91497
26,150,1.8673
28,150,1.81671
30,150,1.76341
32,150,1.70761
34,150,1.64955
36,150,1.58948
38,150,1.52767
40,150,1.46438
42,150,1.39991
44,150,1.33454
46,150,1.26859
48,150,1.20237
50,150,1.1362
52,150,1.07041
54,150,1.00533
56,150,0.941306
58,150,0.878668
60,150,0.817756
62,150,0.758906
64,150,0.702449
66,150,0.648709
68,150,0.597998
70,150,0.55062
72,150,0.506861
74,150,0.46699
76,150,0.431256
78,150,0.399885
80,150,0.373076
82,150,0.351004
84,150,0.333811
86,150,0.321608
88,150,0.314475
90,150,0.312456
92,150,0.315563
94,150,0.323769
96,150,0.337018
98,150,0.355217
100,150,0.378241
102,150,0.405934
104,150,0.438111
106,150,0.47456
108,150,0.515045
110,150,0.559305
112,150,0.607065
114,150,0.658028
116,150,0.711886
118,150,0.768321
120,150,0.827004
122,150,0.887603
124,150,0.949781
126,150,1.0132
128,150,1.07753
130,150,1.14243
132,150,1.20758
134,150,1.27265
136,150,1.33733
138,150,1.40132
140,150,1.46433
142,150,1.52606
144,150,1.58625
146,150,1.64464
148,150,1.70098
150,150,1.75503
152,150,1.80658
154,150,1.85542
156,150,1.90135
158,150,1.9442
160,150,1.9838
162,150,2.02001
164,150,2.05268
166,150,2.0817
168,150,2.10695
170,150,2.12836
172,150,2.14583
174,150,2.15931
176,150,2.16875
178,150,2.17412
180,150,2.1754
-180,152,2.1808
-178,152,2.17825
-176,152,2.17211
-174,152,2.16238
-172,152,2.14912
-170,152,2.13237
-168,152,2.1122
-166,152,2.08867
-164,152,2.06189
-162,152,2.03195
-160,152,1.99897
-158,152,1.96307
-156,152,1.92439
-154,152,1.88309
-152,152,1.83933
-150,152,1.79329
-148,152,1.74515
-146,152,1.69512
-144,152,1.6434
-142,152,1.59021
-140,152,1.53578
-138,152,1.48036
-136,152,1.42418
-134,152,1.36752
-132,152,1.31063
-130,152,1.25378
-128,152,1.19725
-126,152,1.14132
-124,152,1.08627
-122,152,1.0324
-120,152,0.979971
-118,152,0.929284
-116,152,0.880612
-114,152,0.834231
-112,152,0.790406
-110,152,0.749393
-108,152,0.711437
-106,152,0.676769
-104,152,0.645601
-102,152,0.61813
-100,152,0.59453
-98,152,0.574955
-96,152,0.559532
-94,152,0.548365
-92,152,0.541532
-90,152,0.539081
-88,152,0.541033
-86,152,0.547381
-84,152,0.558091
-82,152,0.573098
-80,152,0.592313
-78,152,0.615618
-76,152,0.642873
-74,152,0.673912
-72,152,0.708548
-70,152,0.746575
-68,152,0.787769
-66,152,0.831889
-64,152,0.878682
-62,152,0.927882
-60,152,0.979214
-58,152,1.0324
-56,152,1.08714
-54,152,1.14316
-52,152,1.20016
-50,152,1.25784
-48,152,1.31593
-46,152,1.37412
-44,152,1.43215
-42,152,1.48972
-40,152,1.54658
-38,152,1.60245
-36,152,1.65709
-34,152,1.71024
-32,152,1.76169
-30,152,1.8112
-28,152,1.85856
-26,152,1.90356
-24,152,1.94604
-22,152,1.98579
-20,152,2.02268
-18,152,2.05653
-16,152,2.08723
-14,152,2.11464
-12,152,2.13866
-10,152,2.15919
-8,152,2.17616
-6,152,2.18949
-4,152,2.19915
-2,152,2.20508
0,152,2.20727
2,152,2.2057
4,152,2.2004
6,152,2.19137
8,152,2.17866
10,152,2.16232
12,152,2.1424
14,152,2.119
16,152,2.0922
18,152,2.06212
20,152,2.02887
22,152,1.99259
24,152,1.95343
26,152,1.91155
28,152,1.86713
30,152,1.82036
32,152,1.77143
34,152,1.72056
36,152,1.66797
38,152,1.6139
40,152,1.55858
42,152,1.50228
44,152,1.44525
46,152,1.38777
48,152,1.3301
50,152,1.27254
52,152,1.21537
54,152,1.15888
56,152,1.10335
58,152,1.04909
60,152,0.996382
62,152,0.945508
64,152,0.896753
66,152,0.850391
68,152,0.806686
70,152,0.765892
72,152,0.728248
74,152,0.693978
76,152,0.663289
78,152,0.636369
80,152,0.613381
82,152,0.594468
84,152,0.579748
86,152,0.569311
88,152,0.563221
90,152,0.561514
92,152,0.564198
94,152,0.571254
96,152,0.582631
98,152,0.598253
100,152,0.618018
102,152,0.641796
104,152,0.669435
106,152,0.700758
108,152,0.735569
110,152,0.773652
112,152,0.814776
114,152,0.858693
116,152,0.905144
118,152,0.953861
120,152,1.00456
122,152,1.05697
124,152,1.1108
126,152,1.16575
128,152,1.22155
130,152,1.2779
132,152,1.33451
134,152,1.39111
136,152,1.44743
138,152,1.50319
140,152,1.55814
142,152,1.61203
144,152,1.66461
146,152,1.71565
148,152,1.76493
150,152,1.81225
152,152,1.8574
154,152,1.9002
156,152,1.94047
158,152,1.97806
160,152,2.01281
162,152,2.04458
164,152,2.07326
166,152,2.09874
168,152,2.12091
170,152,2.13969
172,152,2.15502
174,152,2.16683
176,152,2.17508
178,152,2.17974
180,152,2.1808
-180,154,2.1865
-178,154,2.18421
-176,154,2.17879
-174,154,2.17025
-172,154,2.15863
-170,154,2.14398
-168,154,2.12634
-166,154,2.10579
-164,154,2.0824
-162,154,2.05628
-160,154,2.02752
-158,154,1.99624
-156,154,1.96255
-154,154,1.92661
-152,154,1.88855
-150,154,1.84853
-148,154,1.80673
-146,154,1.7633
-144,154,1.71845
-142,154,1.67236
-140,154,1.62524
-138,154,1.5773
-136,154,1.52876
-134,154,1.47984
-132,154,1.43077
-130,154,1.38178
-128,154,1.33312
-126,154,1.28502
-124,154,1.23773
-122,154,1.1915
-120,154,1.14656
-118,154,1.10315
-116,154,1.06151
-114,154,1.02186
-112,154,0.984445
-110,154,0.949462
-108,154,0.917117
-106,154,0.887603
-104,154,0.861094
-102,154,0.837752
-100,154,0.817722
-98,154,0.801128
-96,154,0.788076
-94,154,0.77865
-92,154,0.772912
-90,154,0.770904
-88,154,0.772642
-86,154,0.778121
-84,154,0.787311
-82,154,0.800162
-80,154,0.816598
-78,154,0.836524
-76,154,0.859825
-74,154,0.886364
-72,154,0.915988
-70,154,0.948525
-68,154,0.98379
-66,154,1.02158
-64,154,1.06169
-62,154,1.10389
-60,154,1.14795
-58,154,1.19364
-56,154,1.24071
-54,154,1.28891
-52,154,1.338
-50,154,1.38772
-48,154,1.43783
-46,154,1.48807
-44,154,1.53821
-42,154,1.58799
-40,154,1.6372
-38,154,1.68559
-36,154,1.73294
-34,154,1.77904
-32,154,1.82369
-30,154,1.86668
-28,154,1.90782
-26,154,1.94695
-24,154,1.98389
-22,154,2.01848
-20,154,2.05059
-18,154,2.08007
-16,154,2.10681
-14,154,2.13069
-12,154,2.15162
-10,154,2.16952
-8,154,2.18431
-6,154,2.19594
-4,154,2.20435
-2,154,2.20952
0,154,2.21142
2,154,2.21006
4,154,2.20543
6,154,2.19756
8,154,2.18647
10,154,2.17222
12,154,2.15487
14,154,2.13447
16,154,2.11113
18,154,2.08494
20,154,2.056
22,154,2.02445
24,154,1.9904
26,154,1.95401
28,154,1.91544
30,154,1.87484
32,154,1.83241
34,154,1.78831
36,154,1.74277
38,154,1.69597
40,154,1.64814
42,154,1.59949
44,154,1.55026
46,154,1.50068
48,154,1.45099
50,154,1.40143
52,154,1.35225
54,154,1.3037
56,154,1.25603
58,154,1.20949
60,154,1.16432
62,154,1.12076
64,154,1.07906
66,154,1.03944
68,154,1.00212
70,154,0.967313
72,154,0.935221
74,154,0.906028
76,154,0.879903
78,154,0.857
80,154,0.837455
82,154,0.821384
84,154,0.808881
86,154,0.800022
88,154,0.794858
90,154,0.793417
92,154,0.795707
94,154,0.801708
96,154,0.811382
98,154,0.824664
100,154,0.841471
102,154,0.861697
104,154,0.885215
106,154,0.91188
108,154,0.941531
110,154,0.973989
112,154,1.00906
114,154,1.04655
116,154,1.08622
118,154,1.12787
120,154,1.17125
122,154,1.21612
124,154,1.26225
126,154,1.3094
128,154,1.3573
130,154,1.40572
132,154,1.45441
134,154,1.50314
136,154,1.55166
138,154,1.59974
140,154,1.64717
142,154,1.6937
144,154,1.73915
146,154,1.78329
148,154,1.82594
150,154,1.86692
152,154,1.90604
154,154,1.94314
156,154,1.97807
158,154,2.01068
160,154,2.04083
162,154,2.06842
164,154,2.09332
166,154,2.11543
168,154,2.13468
170,154,2.15098
172,154,2.16427
174,154,2.1745
176,154,2.18163
178,154,2.18564
180,154,2.1865
-180,156,2.19236
-178,156,2.19034
-176,156,2.18561
-174,156,2.1782
-172,156,2.16814
-170,156,2.15547
-168,156,2.14024
-166,156,2.1225
-164,156,2.10233
-162,156,2.07982
-160,156,2.05505
-158,156,2.02812
-156,156,1.99914
-154,156,1.96824
-152,156,1.93554
-150,156,1.90118
-148,156,1.86531
-146,156,1.82808
-144,156,1.78966
-142,156,1.75021
-140,156,1.7099
-138,156,1.66893
-136,156,1.62749
-134,156,1.58575
-132,156,1.54392
-130,156,1.50221
-128,156,1.46081
-126,156,1.41994
-124,156,1.37978
-122,156,1.34056
-120,156,1.30247
-118,156,1.26572
-116,156,1.2305
-114,156,1.197
-112,156,1.16541
-110,156,1.1359
-108,156,1.10865
-106,156,1.0838
-104,156,1.06151
-102,156,1.0419
-100,156,1.02509
-98,156,1.01118
-96,156,1.00026
-94,156,0.992401
-92,156,0.987649
-90,156,0.986037
-88,156,0.987579
-86,156,0.99227
-84,156,1.00009
-82,156,1.01099
-80,156,1.02491
-78,156,1.04178
-76,156,1.0615
-74,156,1.08397
-72,156,1.10904
-70,156,1.13659
-68,156,1.16646
-66,156,1.19848
-64,156,1.23248
-62,156,1.26828
-60,156,1.30569
-58,156,1.3445
-56,156,1.38451
-54,156,1.42551
-52,156,1.4673
-50,156,1.50965
-48,156,1.55237
-46,156,1.59524
-44,156,1.63804
-42,156,1.68058
-40,156,1.72264
-38,156,1.76404
-36,156,1.80458
-34,156,1.84408
-32,156,1.88235
-30,156,1.91922
-28,156,1.95453
-26,156,1.98812
-24,156,2.01985
-22,156,2.04958
-20,156,2.07718
-18,156,2.10253
-16,156,2.12553
-14,156,2.14608
-12,156,2.1641
-10,156,2.17951
-8,156,2.19225
-6,156,2.20226
-4,156,2.20951
-2,156,2.21396
0,156,2.21561
2,156,2.21443
4,156,2.21045
6,156,2.20367
8,156,2.19414
10,156,2.18187
12,156,2.16694
14,156,2.14941
16,156,2.12934
18,156,2.10683
20,156,2.08197
22,156,2.05487
24,156,2.02564
26,156,1.99442
28,156,1.96135
30,156,1.92656
32,156,1.89021
34,156,1.85247
36,156,1.81351
38,156,1.77351
40,156,1.73265
42,156,1.69113
44,156,1.64915
46,156,1.6069
48,156,1.56458
50,156,1.52242
52,156,1.48062
54,156,1.43938
56,156,1.39893
58,156,1.35946
60,156,1.32119
62,156,1.28432
64,156,1.24904
66,156,1.21555
68,156,1.18403
70,156,1.15466
72,156,1.12759
74,156,1.10298
76,156,1.08097
78,156,1.06169
80,156,1.04524
82,156,1.03171
84,156,1.0212
86,156,1.01375
88,156,1.0094
90,156,1.00819
92,156,1.01011
94,156,1.01515
96,156,1.02328
98,156,1.03444
100,156,1.04857
102,156,1.06558
104,156,1.08537
106,156,1.10782
108,156,1.13279
110,156,1.16015
112,156,1.18972
114,156,1.22135
116,156,1.25486
118,156,1.29005
120,156,1.32674
122,156,1.36472
124,156,1.4038
126,156,1.44377
128,156,1.48441
130,156,1.52553
132,156,1.56691
134,156,1.60835
136,156,1.64966
138,156,1.69062
140,156,1.73104
142,156,1.77074
144,156,1.80954
146,156,1.84725
148,156,1.8837
150,156,1.91875
152,156,1.95222
154,156,1.98399
156,156,2.0139
158,156,2.04184
160,156,2.06768
162,156,2.09132
164,156,2.11267
166,156,2.13163
168,156,2.14812
170,156,2.16209
172,156,2.17347
174,156,2.18221
176,156,2.18829
178,156,2.19168
180,156,2.19236
-180,158,2.19828
-178,158,2.19651
-176,158,2.19244
-174,158,2.1861
-172,158,2.17752
-170,158,2.16671
-168,158,2.15374
-166,158,2.13865
-164,158,2.12151
-162,158,2.10238
-160,158,2.08134
-158,158,2.05849
-156,158,2.03392
-154,158,2.00773
-152,158,1.98003
-150,158,1.95095
-148,158,1.92061
-146,158,1.88915
-144,158,1.85669
-142,158,1.8234
-140,158,1.78941
-138,158,1.75489
-136,158,1.71999
-134,158,1.68488
-132,158,1.64972
-130,158,1.61469
-128,158,1.57996
-126,158,1.54569
-124,158,1.51206
-122,158,1.47924
-120,158,1.4474
-118,158,1.4167
-116,158,1.38731
-114,158,1.35938
-112,158,1.33307
-110,158,1.30851
-108,158,1.28585
-106,158,1.26521
-104,158,1.2467
-102,158,1.23045
-100,158,1.21653
-98,158,1.20503
-96,158,1.19603
-94,158,1.18957
-92,158,1.18569
-90,158,1.18443
-88,158,1.18579
-86,158,1.18977
-84,158,1.19635
-82,158,1.20549
-80,158,1.21715
-78,158,1.23126
-76,158,1.24775
-74,158,1.26652
-72,158,1.28749
-70,158,1.31052
-68,158,1.3355
-66,158,1.36229
-64,158,1.39074
-62,158,1.42072
-60,158,1.45205
-58,158,1.48458
-56,158,1.51814
-54,158,1.55255
-52,158,1.58764
-50,158,1.62323
-48,158,1.65914
-46,158,1.69521
-44,158,1.73125
-42,158,1.76708
-40,158,1.80255
-38,158,1.83747
-36,158,1.87168
-34,158,1.90504
-32,158,1.93737
-30,158,1.96854
-28,158,1.99841
-26,158,2.02684
-24,158,2.0537
-22,158,2.07888
-20,158,2.10227
-18,158,2.12376
-16,158,2.14326
-14,158,2.16069
-12,158,2.17598
-10,158,2.18906
-8,158,2.19987
-6,158,2.20837
-4,158,2.21453
-2,158,2.21832
0,158,2.21972
2,158,2.21874
4,158,2.21537
6,158,2.20963
8,158,2.20155
10,158,2.19116
12,158,2.17851
14,158,2.16366
16,158,2.14666
18,158,2.12761
20,158,2.10656
22,158,2.08364
24,158,2.05892
26,158,2.03253
28,158,2.00458
30,158,1.9752
32,158,1.94452
34,158,1.91269
36,158,1.87984
38,158,1.84614
40,158,1.81174
42,158,1.77681
44,158,1.74151
46,158,1.70601
48,158,1.67048
50,158,1.63511
52,158,1.60006
54,158,1.56552
56,158,1.53165
58,158,1.49864
60,158,1.46665
62,158,1.43585
64,158,1.4064
66,158,1.37846
68,158,1.35219
70,158,1.32771
72,158,1.30517
74,158,1.28468
76,158,1.26637
78,158,1.25033
80,158,1.23665
82,158,1.22541
84,158,1.21666
86,158,1.21046
88,158,1.20685
90,158,1.20582
92,158,1.2074
94,158,1.21157
96,158,1.21831
98,158,1.22756
100,158,1.23928
102,158,1.25339
104,158,1.26982
106,158,1.28847
108,158,1.30922
110,158,1.33197
112,158,1.35657
114,158,1.38291
116,158,1.41082
118,158,1.44016
120,158,1.47076
122,158,1.50248
124,158,1.53512
126,158,1.56854
128,158,1.60255
130,158,1.63698
132,158,1.67166
134,158,1.70641
136,158,1.74107
138,158,1.77547
140,158,1.80944
142,158,1.84283
144,158,1.87547
146,158,1.90722
148,158,1.93794
150,158,1.96747
152,158,1.9957
154,158,2.0225
156,158,2.04775
158,158,2.07133
160,158,2.09315
162,158,2.11312
164,158,2.13115
166,158,2.14716
168,158,2.16109
170,158,2.17288
172,158,2.18247
174,158,2.18984
176,158,2.19494
178,158,2.19776
180,158,2.19828
-180,160,2.20414
-178,160,2.20261
-176,160,2.19917
-174,160,2.19384
-172,160,2.18662
-170,160,2.17757
-168,160,2.16671
-166,160,2.15408
-164,160,2.13975
-162,160,2.12377
-160,160,2.10621
-158,160,2.08715
-156,160,2.06666
-154,160,2.04483
-152,160,2.02177
-150,160,1.99757
-148,160,1.97234
-146,160,1.94619
-144,160,1.91923
-142,160,1.8916
-140,160,1.86341
-138,160,1.83481
-136,160,1.80591
-134,160,1.77686
-132,160,1.7478
-130,160,1.71887
-128,160,1.6902
-126,160,1.66194
-124,160,1.63423
-122,160,1.60722
-120,160,1.58103
-118,160,1.5558
-116,160,1.53166
-114,160,1.50875
-112,160,1.48718
-110,160,1.46707
-108,160,1.44853
-106,160,1.43165
-104,160,1.41655
-102,160,1.40329
-100,160,1.39195
-98,160,1.3826
-96,160,1.3753
-94,160,1.37008
-92,160,1.36698
-90,160,1.36602
-88,160,1.36721
-86,160,1.37054
-84,160,1.376
-82,160,1.38356
-80,160,1.39318
-78,160,1.40481
-76,160,1.4184
-74,160,1.43386
-72,160,1.45112
-70,160,1.47008
-68,160,1.49065
-66,160,1.51272
-64,160,1.53617
-62,160,1.56087
-60,160,1.58671
-58,160,1.61355
-56,160,1.64124
-54,160,1.66965
-52,160,1.69865
-50,160,1.72807
-48,160,1.75778
-46,160,1.78763
-44,160,1.81747
-42,160,1.84716
-40,160,1.87656
-38,160,1.90552
-36,160,1.93392
-34,160,1.96162
-32,160,1.98848
-30,160,2.01439
-28,160,2.03923
-26,160,2.06288
-24,160,2.08524
-22,160,2.10621
-20,160,2.12569
-18,160,2.1436
-16,160,2.15985
-14,160,2.17439
-12,160,2.18715
-10,160,2.19806
-8,160,2.20709
-6,160,2.21419
-4,160,2.21934
-2,160,2.22251
0,160,2.2237
2,160,2.22289
4,160,2.22009
6,160,2.21533
8,160,2.20861
10,160,2.19996
12,160,2.18944
14,160,2.17708
16,160,2.16295
18,160,2.1471
20,160,2.1296
22,160,2.11054
24,160,2.09
26,160,2.06808
28,160,2.04487
30,160,2.02049
32,160,1.99504
34,160,1.96865
36,160,1.94143
38,160,1.91352
40,160,1.88505
42,160,1.85615
44,160,1.82696
46,160,1.79763
48,160,1.7683
50,160,1.73911
52,160,1.71021
54,160,1.68174
56,160,1.65385
58,160,1.62668
60,160,1.60036
62,160,1.57504
64,160,1.55085
66,160,1.5279
68,160,1.50634
70,160,1.48626
72,160,1.46777
74,160,1.45098
76,160,1.43597
78,160,1.42282
80,160,1.41161
82,160,1.4024
84,160,1.39523
86,160,1.39014
88,160,1.38716
90,160,1.38631
92,160,1.38758
94,160,1.39096
96,160,1.39644
98,160,1.40399
100,160,1.41355
102,160,1.42507
104,160,1.43848
106,160,1.45372
108,160,1.47069
110,160,1.4893
112,160,1.50944
