Phi[deg],Theta[deg],rETotal[mV]
54,136,9263.38
56,136,9576.58
58,136,9850.66
60,136,10087.9
62,136,10290.8
64,136,10462.3
66,136,10605.2
68,136,10722.7
70,136,10817.8
72,136,10893.5
74,136,10952.5
76,136,10997.7
78,136,11031.4
80,136,11056
82,136,11073.4
84,136,11085.1
86,136,11092.5
88,136,11096.5
90,136,11097.7
92,136,11096.3
94,136,11092
96,136,11084.4
98,136,11072.5
100,136,11055
102,136,11030.2
104,136,10996.4
106,136,10951.1
108,136,10892
110,136,10816.3
112,136,10721.1
114,136,10603.6
116,136,10460.5
118,136,10288.9
120,136,10085.7
122,136,9848.18
124,136,9573.67
126,136,9259.92
128,136,8905.08
130,136,8507.81
132,136,8067.42
134,136,7583.97
136,136,7058.42
138,136,6492.77
140,136,5890.28
142,136,5255.84
144,136,4596.5
146,136,3922.63
148,136,3250.41
150,136,2607.58
152,136,2047.41
154,136,1673.43
156,136,1622.48
158,136,1908.16
160,136,2392.42
162,136,2953.72
164,136,3527.08
166,136,4078
168,136,4585.54
170,136,5035.27
172,136,5416.46
174,136,5720.91
176,136,5942.43
178,136,6076.7
180,136,6121.15
-180,138,6121.84
-178,138,6078.9
-176,138,5952.65
-174,138,5745.41
-172,138,5461.06
-170,138,5105.05
-168,138,4684.58
-166,138,4208.88
-164,138,3690.09
-162,138,3144.99
-160,138,2599.49
-158,138,2098.88
-156,138,1727.86
-154,138,1613.75
-152,138,1822.2
-150,138,2268.53
-148,138,2837.11
-146,138,3457.9
-144,138,4094.46
-142,138,4726.57
-140,138,5341.89
-138,138,5932.26
-136,138,6492.11
-134,138,7017.61
-132,138,7506.25
-130,138,7956.57
-128,138,8368
-126,138,8740.68
-124,138,9075.39
-122,138,9373.4
-120,138,9636.43
-118,138,9866.51
-116,138,10065.9
-114,138,10237.1
-112,138,10382.6
-110,138,10505
-108,138,10606.8
-106,138,10690.5
-104,138,10758.5
-102,138,10812.9
-100,138,10855.6
-98,138,10888.3
-96,138,10912.5
-94,138,10929.3
-92,138,10939.4
-90,138,10943.4
-88,138,10941.5
-86,138,10933.5
-84,138,10918.8
-82,138,10896.7
-80,138,10866
-78,138,10825.2
-76,138,10772.8
-74,138,10706.7
-72,138,10624.7
-70,138,10524.6
-68,138,10403.8
-66,138,10259.8
-64,138,10089.9
-62,138,9891.66
-60,138,9662.54
-58,138,9400.25
-56,138,9102.73
-54,138,8768.25
-52,138,8395.51
-50,138,7983.71
-48,138,7532.69
-46,138,7043.03
-44,138,6516.16
-42,138,5954.61
-40,138,5362.2
-38,138,4744.54
-36,138,4109.75
-34,138,3470.17
-32,138,2845.94
-30,138,2273.37
-28,138,1822.45
-26,138,1609.68
-24,138,1721.9
-22,138,2093.5
-20,138,2595.55
-18,138,3142.44
-16,138,3688.61
-14,138,4208.08
-12,138,4684.04
-10,138,5104.42
-8,138,5460
-6,138,5743.65
-4,138,5949.97
-2,138,6075.18
0,138,6117.01
2,138,6074.76
4,138,5949.22
6,138,5742.72
8,138,5459.15
10,138,5103.97
12,138,4684.4
14,138,4209.73
16,138,3692.15
18,138,3148.62
20,138,2605.23
22,138,2107.59
24,138,1740.36
26,138,1629.26
28,138,1837.98
30,138,2283.02
32,138,2850.32
34,138,3470.25
36,138,4106.31
38,138,4738.22
40,138,5353.55
42,138,5944.1
44,138,6504.26
46,138,7030.16
48,138,7519.29
50,138,7970.16
52,138,8382.18
54,138,8755.49
56,138,9090.84
58,138,9389.5
60,138,9653.16
62,138,9883.83
64,138,10083.8
66,138,10255.4
68,138,10401.3
70,138,10524
72,138,10626
74,138,10709.9
76,138,10777.8
78,138,10832
80,138,10874.3
82,138,10906.6
84,138,10930.1
86,138,10946.1
88,138,10955.3
90,138,10958.3
92,138,10955.2
94,138,10945.8
96,138,10929.6
98,138,10906
100,138,10873.6
102,138,10831.1
104,138,10776.8
106,138,10708.8
108,138,10624.9
110,138,10522.8
112,138,10400
114,138,10253.9
116,138,10082
118,138,9881.83
120,138,9650.81
122,138,9386.7
124,138,9087.46
126,138,8751.4
128,138,8377.22
130,138,7964.17
132,138,7512.08
134,138,7021.54
136,138,6494.02
138,138,5932.03
140,138,5339.4
142,138,4721.74
144,138,4087.2
146,138,3448.17
148,138,2824.92
150,138,2254.2
152,138,1807.02
154,138,1601.11
156,138,1721.31
158,138,2098.3
160,138,2602.99
162,138,3150.97
164,138,3697.43
166,138,4216.78
168,138,4692.4
170,138,5112.31
172,138,5467.35
174,138,5750.41
176,138,5956.11
178,138,6080.68
180,138,6121.84
-180,140,6123.17
-178,140,6083.44
-176,140,5966.76
-174,140,5775.17
-172,140,5512.02
-170,140,5182.04
-168,140,4791.4
-166,140,4347.96
-164,140,3861.76
-162,140,3346.19
-160,140,2820.58
-158,140,2316.29
-156,140,1889.52
-154,140,1636.76
-152,140,1661.29
-150,140,1959.94
-148,140,2431.64
-146,140,2988.04
-144,140,3579.27
-142,140,4178.43
-140,140,4769.96
-138,140,5344.02
-136,140,5894.04
-134,140,6415.48
-132,140,6905.29
-130,140,7361.49
-128,140,7782.98
-126,140,8169.41
-124,140,8521.02
-122,140,8838.56
-120,140,9123.19
-118,140,9376.41
-116,140,9599.96
-114,140,9795.77
-112,140,9965.9
-110,140,10112.5
-108,140,10237.6
-106,140,10343.2
-104,140,10431.5
-102,140,10504
-100,140,10562.7
-98,140,10608.7
-96,140,10643.5
-94,140,10667.9
-92,140,10682.7
-90,140,10688.2
-88,140,10684.7
-86,140,10671.9
-84,140,10649.4
-82,140,10616.6
-80,140,10572.4
-78,140,10515.6
-76,140,10444.8
-74,140,10358.3
-72,140,10254.2
-70,140,10130.7
-68,140,9985.53
-66,140,9816.67
-64,140,9621.99
-62,140,9399.4
-60,140,9146.95
-58,140,8862.87
-56,140,8545.66
-54,140,8194.12
-52,140,7807.5
-50,140,7385.53
-48,140,6928.58
-46,140,6437.72
-44,140,5914.94
-42,140,5363.3
-40,140,4787.34
-38,140,4193.63
-36,140,3592.02
-34,140,2998.03
-32,140,2438.49
-30,140,1963.17
-28,140,1660.71
-26,140,1633.46
-24,140,1885.68
-22,140,2313.25
-20,140,2818.66
-18,140,3345.26
-16,140,3861.56
-14,140,4348.14
-12,140,4791.63
-10,140,5182.01
-8,140,5511.45
-6,140,5773.82
-4,140,5964.45
-2,140,6080.05
0,140,6118.66
2,140,6079.65
4,140,5963.71
6,140,5772.88
8,140,5510.53
10,140,5181.38
12,140,4791.64
14,140,4349.19
16,140,3864.13
18,140,3349.94
20,140,2826.11
22,140,2324.23
24,140,1900.6
26,140,1651.08
28,140,1676.96
30,140,1974.66
32,140,2444.8
34,140,2999.95
36,140,3590.34
38,140,4189.03
40,140,4780.36
42,140,5354.43
44,140,5904.6
46,140,6426.33
48,140,6916.52
50,140,7373.18
52,140,7795.2
54,140,8182.19
56,140,8534.39
58,140,8852.53
60,140,9137.75
62,140,9391.54
64,140,9615.61
66,140,9811.9
68,140,9982.43
70,140,10129.3
72,140,10254.6
74,140,10360.4
76,140,10448.6
78,140,10521
80,140,10579.4
82,140,10625
84,140,10659.2
86,140,10682.9
88,140,10696.8
90,140,10701.4
92,140,10696.7
94,140,10682.7
96,140,10658.9
98,140,10624.6
100,140,10578.8
102,140,10520.4
104,140,10447.8
106,140,10359.5
108,140,10253.6
110,140,10128.1
112,140,9981.06
114,140,9810.29
116,140,9613.69
118,140,9389.23
120,140,9134.96
122,140,8849.15
124,140,8530.29
126,140,8177.22
128,140,7789.21
130,140,7366.01
132,140,6908
134,140,6416.26
136,140,5892.78
138,140,5340.65
140,140,4764.39
142,140,4170.6
144,140,3569.15
146,140,2975.69
148,140,2417.3
150,140,1944.51
152,140,1647.27
154,140,1627.91
156,140,1887.14
158,140,2318.87
160,140,2826.32
162,140,3353.77
164,140,3870.27
166,140,4356.71
168,140,4799.84
170,140,5189.73
172,140,5518.61
174,140,5780.36
176,140,5970.35
178,140,6085.27
180,140,6123.17
-180,142,6125.11
-178,142,6088.54
-176,142,5981.31
-174,142,5805.19
-172,142,5563.05
-170,142,5258.97
-168,142,4898.2
-166,142,4487.38
-164,142,4034.81
-162,142,3551.18
-160,142,3051.06
-158,142,2556.37
-156,142,2103.66
-154,142,1756.95
-152,142,1610.54
-150,142,1728.22
-148,142,2067.07
-146,142,2535.35
-144,142,3066.03
-142,142,3621.47
-140,142,4180.66
-138,142,4730.97
-136,142,5264.29
-134,142,5775.15
-132,142,6259.79
-130,142,6715.66
-128,142,7141.17
-126,142,7535.43
-124,142,7898.19
-122,142,8229.68
-120,142,8530.57
-118,142,8801.82
-116,142,9044.69
-114,142,9260.61
-112,142,9451.16
-110,142,9617.99
-108,142,9762.79
-106,142,9887.2
-104,142,9992.83
-102,142,10081.2
-100,142,10153.6
-98,142,10211.3
-96,142,10255.3
-94,142,10286.4
-92,142,10305.2
-90,142,10312
-88,142,10307
-86,142,10290
-84,142,10260.7
-82,142,10218.5
-80,142,10162.5
-78,142,10091.8
-76,142,10005
-74,142,9900.93
-72,142,9777.96
-70,142,9634.51
-68,142,9468.9
-66,142,9279.44
-64,142,9064.46
-62,142,8822.36
-60,142,8551.7
-58,142,8251.2
-56,142,7919.88
-54,142,7557.07
-52,142,7162.52
-50,142,6736.49
-48,142,6279.84
-46,142,5794.18
-44,142,5282.05
-42,142,4747.23
-40,142,4195.2
-38,142,3634.07
-36,142,3076.45
-34,142,2543.34
-32,142,2072.31
-30,142,1730.43
-28,142,1610.08
-26,142,1755.21
-24,142,2102.01
-22,142,2555.42
-20,142,3050.9
-18,142,3551.65
-16,142,4035.69
-14,142,4488.38
-12,142,4899.05
-10,142,5259.4
-8,142,5562.84
-6,142,5804.13
-4,142,5979.25
-2,142,6085.37
0,142,6120.8
2,142,6085
4,142,5978.56
6,142,5803.25
8,142,5561.95
10,142,5258.72
12,142,4898.87
14,142,4489.03
16,142,4037.55
18,142,3555.18
20,142,3056.6
22,142,2563.86
24,142,2113.66
26,142,1769.86
28,142,1625.56
30,142,1743.11
32,142,2080.34
34,142,2546.92
36,142,3076.34
38,142,3630.96
40,142,4189.65
42,142,4739.73
44,142,5273.02
46,142,5784
48,142,6268.88
50,142,6725.1
52,142,7151.01
54,142,7545.74
56,142,7909.01
58,142,8241.03
60,142,8542.44
62,142,8814.21
64,142,9057.56
66,142,9273.93
68,142,9464.85
70,142,9631.99
72,142,9777
74,142,9901.52
76,142,10007.2
78,142,10095.4
80,142,10167.6
82,142,10224.9
84,142,10268.4
86,142,10298.9
88,142,10316.9
90,142,10322.8
92,142,10316.8
94,142,10298.7
96,142,10268.1
98,142,10224.5
100,142,10167.1
102,142,10094.8
104,142,10006.4
106,142,9900.6
108,142,9775.89
110,142,9630.65
112,142,9463.24
114,142,9271.97
116,142,9055.19
118,142,8811.33
120,142,8538.95
122,142,8236.81
124,142,7903.94
126,142,7539.68
128,142,7143.8
130,142,6716.58
132,142,6258.88
134,142,5772.34
136,142,5259.5
138,142,4724.15
140,142,4171.77
142,142,3610.51
144,142,3053.07
146,142,2520.64
148,142,2051.36
150,142,1713.45
152,142,1600.12
154,142,1753.07
156,142,2105.44
158,142,2561.97
160,142,3058.98
162,142,3560.37
164,142,4044.52
166,142,4497.02
168,142,4907.3
170,142,5267.14
172,142,5569.97
174,142,5810.6
176,142,5985.03
178,142,6090.43
180,142,6125.11
-180,144,6127.6
-178,144,6094.13
-176,144,5996.2
-174,144,5835.3
-172,144,5613.9
-170,144,5335.45
-168,144,5004.43
-166,144,4626.39
-164,144,4208.16
-162,144,3758.3
-160,144,3287.9
-158,144,2812.49
-156,144,2355.95
-154,144,1958.12
-152,144,1684.62
-150,144,1615.65
-148,144,1781.04
-146,144,2125.36
-144,144,2571.94
-142,144,3068.08
-140,144,3583.57
-138,144,4101.01
-136,144,4609.69
-134,144,5102.65
-132,144,5575.18
-130,144,6024.03
-128,144,6447.02
-126,144,6842.75
-124,144,7210.47
-122,144,7549.92
-120,144,7861.27
-118,144,8145.02
-116,144,8401.93
-114,144,8632.99
-112,144,8839.3
-110,144,9022.1
-108,144,9182.65
-106,144,9322.23
-104,144,9442.1
-102,144,9543.43
-100,144,9627.3
-98,144,9694.69
-96,144,9746.41
-94,144,9783.1
-92,144,9805.26
-90,144,9813.16
-88,144,9806.9
-86,144,9786.37
-84,144,9751.28
-82,144,9701.14
-80,144,9635.29
-78,144,9552.89
-76,144,9452.98
-74,144,9334.46
-72,144,9196.12
-70,144,9036.72
-68,144,8854.95
-66,144,8649.54
-64,144,8419.24
-62,144,8162.93
-60,144,7879.61
-58,144,7568.51
-56,144,7229.12
-54,144,6861.26
-52,144,6465.19
-50,144,6041.65
-48,144,5592.05
-46,144,5118.57
-44,144,4624.47
-42,144,4114.46
-40,144,3595.54
-38,144,3078.38
-36,144,2580.42
-34,144,2131.82
-32,144,1785.27
-30,144,1617.69
-28,144,1685.17
-26,144,1958.23
-24,144,2356.29
-22,144,2813.32
-20,144,3289.18
-18,144,3759.91
-16,144,4209.9
-14,144,4628.02
-12,144,5005.74
-10,144,5336.21
-8,144,5613.91
-6,144,5834.4
-4,144,5994.26
-2,144,6091.08
0,144,6123.4
2,144,6090.76
4,144,5993.68
6,144,5833.64
8,144,5613.13
10,144,5335.6
12,144,5005.52
14,144,4628.47
16,144,4211.32
18,144,3762.64
20,144,3293.6
22,144,2819.82
24,144,2365.27
26,144,1969.81
28,144,1698.55
30,144,1630.42
32,144,1794.63
34,144,2136.95
36,144,2581.73
38,144,3076.56
40,144,3591.18
42,144,4108.07
44,144,4616.46
46,144,5109.33
48,144,5581.91
50,144,6030.93
52,144,6454.19
54,144,6850.25
56,144,7218.36
58,144,7558.23
60,144,7870.02
62,144,8154.2
64,144,8411.53
66,144,8642.97
68,144,8849.62
70,144,9032.68
72,144,9193.43
74,144,9333.12
76,144,9453
78,144,9554.23
80,144,9637.9
82,144,9704.96
84,144,9756.23
86,144,9792.36
88,144,9813.83
90,144,9820.91
92,144,9813.72
94,144,9792.15
96,144,9755.9
98,144,9704.51
100,144,9637.31
102,144,9553.48
104,144,9452.06
106,144,9331.97
108,144,9192.02
110,144,9030.96
112,144,8847.52
114,144,8640.43
116,144,8408.46
118,144,8150.51
120,144,7865.6
122,144,7552.97
124,144,7212.12
126,144,6842.9
128,144,6445.58
130,144,6020.91
132,144,5570.3
134,144,5095.97
136,144,4601.16
138,144,4090.61
140,144,3571.35
142,144,3054.12
144,144,2556.53
146,144,2109.22
148,144,1765.84
150,144,1604.38
152,144,1679.78
154,144,1959.42
156,144,2361.6
158,144,2820.89
160,144,3297.88
162,144,3769.04
164,144,4219.04
166,144,4636.91
168,144,5014.19
170,144,5344.1
172,144,5621.16
174,144,5840.94
176,144,6000.06
178,144,6096.09
180,144,6127.6
-180,146,6130.59
-178,146,6100.16
-176,146,6011.31
-174,146,5865.32
-172,146,5664.28
-170,146,5411.1
-168,146,5109.53
-166,146,4764.2
-164,146,4380.72
-162,146,3965.92
-160,146,3528.33
-158,146,3079.16
-156,146,2634.25
-154,146,2218.08
-152,146,1870.53
-150,146,1652.15
-148,146,1625.54
-146,146,1801.37
-144,146,2126.92
-142,146,2539
-140,146,2994.02
-138,146,3466.23
-136,146,3940.32
-134,146,4406.78
-132,146,4859.36
-130,146,5293.81
-128,146,5707.22
-126,146,6097.61
-124,146,6463.67
-122,146,6804.68
-120,146,7120.32
-118,146,7410.64
-116,146,7675.95
-114,146,7916.78
-112,146,8133.84
-110,146,8327.94
-108,146,8499.96
-106,146,8650.83
-104,146,8781.45
-102,146,8892.72
-100,146,8985.45
-98,146,9060.39
-96,146,9118.15
-94,146,9159.24
-92,146,9184.04
-90,146,9192.76
-88,146,9185.47
-86,146,9162.1
-84,146,9122.41
-82,146,9066.02
-80,146,8992.42
-78,146,8900.96
-76,146,8790.9
-74,146,8661.42
-72,146,8511.6
-70,146,8340.54
-68,146,8147.28
-66,146,7930.95
-64,146,7690.71
-62,146,7425.85
-60,146,7135.84
-58,146,6820.34
-56,146,6479.31
-54,146,6113.06
-52,146,5722.32
-50,146,5308.39
-48,146,4873.26
-46,146,4419.85
-44,146,3952.43
-42,146,3477.24
-40,146,3003.84
-38,146,2547.52
-36,146,2134.05
-34,146,1806.97
-32,146,1629.56
-30,146,1654.84
-28,146,1872.51
-26,146,2219.92
-24,146,2636.24
-22,146,3081.39
-20,146,3530.75
-18,146,3968.4
-16,146,4383.09
-14,146,4766.27
-12,146,5111.12
-10,146,5412.03
-8,146,5664.39
-6,146,5864.47
-4,146,6009.4
-2,146,6097.12
0,146,6126.41
2,146,6096.88
4,146,6008.95
6,146,5863.9
8,146,5663.81
10,146,5411.6
12,146,5111.02
14,146,4766.71
16,146,4384.31
18,146,3970.66
20,146,3534.32
22,146,3086.55
24,146,2643.27
26,146,2228.97
28,146,1883.38
30,146,1666.39
32,146,1639.53
34,146,1813.48
36,146,2136.75
38,146,2546.89
40,146,3000.5
42,146,3471.73
44,146,3945.18
46,146,4411.25
48,146,4863.64
50,146,5298.05
52,146,5711.54
54,146,6102.09
56,146,6468.39
58,146,6809.67
60,146,7125.62
62,146,7416.26
64,146,7681.89
66,146,7923.02
68,146,8140.34
70,146,8334.65
72,146,8506.83
74,146,8657.77
76,146,8788.39
78,146,8899.57
80,146,8992.11
82,146,9066.75
84,146,9124.11
86,146,9164.69
88,146,9188.86
90,146,9196.84
92,146,9188.71
94,146,9164.4
96,146,9123.66
98,146,9066.13
100,146,8991.3
102,146,8898.54
104,146,8787.11
106,146,8656.19
108,146,8504.9
110,146,8332.33
112,146,8137.55
114,146,7919.68
116,146,7677.91
118,146,7411.56
120,146,7120.08
122,146,6803.18
124,146,6460.81
126,146,6093.31
128,146,5701.41
130,146,5286.42
132,146,4850.35
134,146,4396.13
136,146,3928.05
138,146,3452.39
140,146,2978.77
142,146,2522.67
144,146,2110.27
146,146,1785.99
148,146,1614.13
150,146,1647.11
152,146,1871.85
154,146,2224.12
156,146,2643.35
158,146,3090.08
160,146,3540.21
162,146,3978.11
164,146,4392.7
166,146,4775.55
168,146,5119.91
170,146,5420.2
172,146,5671.86
174,146,5871.18
176,146,6015.3
178,146,6102.18
180,146,6130.59
-180,148,6134.01
-178,148,6106.53
-176,148,6026.53
-174,148,5895.08
-172,148,5713.92
-170,148,5485.5
-168,148,5212.92
-166,148,4900.02
-164,148,4551.38
-162,148,4172.45
-160,148,3769.84
-158,148,3351.75
-156,148,2928.99
-154,148,2516.84
-152,148,2138.52
-150,148,1830.34
-148,148,1643.6
-146,148,1626.29
-144,148,1783.34
-142,148,2071.53
-140,148,2438.55
-138,148,2846.51
-136,148,3272.01
-134,148,3700.81
-132,148,4123.95
-130,148,4535.51
-128,148,4931.48
-126,148,5309.07
-124,148,5666.38
-122,148,6002.12
-120,148,6315.5
-118,148,6606.11
-116,148,6873.83
-114,148,7118.77
-112,148,7341.25
-110,148,7541.69
-108,148,7720.61
-106,148,7878.6
-104,148,8016.28
-102,148,8134.23
-100,148,8233.04
-98,148,8313.22
-96,148,8375.23
-94,148,8419.42
-92,148,8446.08
-90,148,8455.35
-88,148,8447.29
-86,148,8421.85
-84,148,8378.84
-82,148,8318
-80,148,8238.94
-78,148,8141.2
-76,148,8024.26
-74,148,7887.53
-72,148,7730.39
-70,148,7552.24
-68,148,7352.48
-66,148,7130.57
-64,148,6886.08
-62,148,6618.69
-60,148,6328.29
-58,148,6014.98
-56,148,5679.18
-54,148,5321.68
-52,148,4943.77
-50,148,4547.36
-48,148,4135.24
-46,148,3711.46
-44,148,3281.92
-42,148,2855.64
-40,148,2446.85
-38,148,2078.97
-36,148,1789.85
-34,148,1631.79
-32,148,1648.09
-30,148,1834.08
-28,148,2141.87
-26,148,2520.08
-24,148,2932.24
-22,148,3355.02
-20,148,3773.07
-18,148,4175.52
-16,148,4554.15
-14,148,4902.34
-12,148,5214.63
-10,148,5486.46
-8,148,5714
-6,148,5894.17
-4,148,6024.55
-2,148,6103.43
0,148,6129.79
2,148,6103.28
4,148,6024.27
6,148,5893.82
8,148,5713.69
10,148,5486.3
12,148,5214.77
14,148,4902.94
16,148,4555.39
18,148,4177.6
20,148,3776.18
22,148,3359.36
24,148,2937.99
26,148,2527.35
28,148,2150.63
30,148,1843.87
32,148,1657.69
34,148,1639.35
36,148,1794.04
38,148,2079.67
40,148,2444.55
42,148,2850.92
44,148,3275.28
46,148,3703.3
48,148,4125.91
50,148,4537.15
52,148,4932.94
54,148,5310.48
56,148,5667.82
58,148,6003.67
60,148,6317.2
62,148,6607.98
64,148,6875.88
66,148,7121.01
68,148,7343.65
70,148,7544.22
72,148,7723.23
74,148,7881.25
76,148,8018.88
78,148,8136.72
80,148,8235.34
82,148,8315.23
84,148,8376.86
86,148,8420.59
88,148,8446.67
90,148,8455.28
92,148,8446.47
94,148,8420.17
96,148,8376.22
98,148,8314.35
100,148,8234.19
102,148,8135.28
104,148,8017.1
106,148,7879.09
108,148,7720.63
110,148,7541.12
112,148,7339.99
114,148,7116.7
116,148,6870.84
118,148,6602.11
120,148,6310.39
122,148,5995.82
124,148,5658.81
126,148,5300.18
128,148,4921.21
130,148,4523.85
132,148,4110.89
134,148,3686.4
136,148,3256.35
138,148,2829.81
140,148,2421.24
142,148,2054.48
144,148,1768.18
146,148,1615.52
148,148,1639.26
150,148,1832.39
152,148,2145.42
154,148,2526.94
156,148,2941.05
158,148,3364.89
160,148,3783.4
162,148,4185.92
164,148,4564.33
166,148,4912.11
168,148,5223.84
170,148,5494.99
172,148,5721.78
174,148,5901.12
176,148,6030.63
178,148,6108.6
180,148,6134.01
-180,150,6137.77
-178,150,6113.15
-176,150,6041.73
-174,150,5924.37
-172,150,5762.53
-170,150,5558.22
-168,150,5314.02
-166,150,5033.05
-164,150,4719.03
-162,150,4376.32
-160,150,4010.04
-158,150,3626.31
-156,150,3232.68
-154,150,2839.03
-152,150,2459.04
-150,150,2112.87
-148,150,1830.65
-146,150,1652.96
-144,150,1617.69
-142,150,1732.32
-140,150,1966.61
-138,150,2277.9
-136,150,2632.01
-134,150,3006.46
-132,150,3387.11
-130,150,3764.96
-128,150,4134.04
-126,150,4490.32
-124,150,4830.96
-122,150,5154
-120,150,5458.09
-118,150,5742.31
-116,150,6006.11
-114,150,6249.2
-112,150,6471.49
-110,150,6673.05
-108,150,6854.08
-106,150,7014.84
-104,150,7155.65
-102,150,7276.86
-100,150,7378.8
-98,150,7461.81
-96,150,7526.16
-94,150,7572.1
-92,150,7599.79
-90,150,7609.35
-88,150,7600.8
-86,150,7574.1
-84,150,7529.15
-82,150,7465.74
-80,150,7383.65
-78,150,7282.58
-76,150,7162.19
-74,150,7022.13
-72,150,6862.06
-70,150,6681.64
-68,150,6480.61
-66,150,6258.76
-64,150,6016.01
-62,150,5752.46
-60,150,5468.38
-58,150,5164.33
-56,150,4841.24
-54,150,4500.45
-52,150,4143.94
-50,150,3774.55
-48,150,3396.34
-46,150,3015.28
-44,150,2640.42
-42,150,2285.91
-40,150,1974.23
-38,150,1739.5
-36,150,1624.29
-34,150,1658.85
-32,150,1835.85
-30,150,2117.58
-28,150,2463.45
-26,150,2843.27
-24,150,3236.79
-22,150,3630.25
-20,150,4013.76
-18,150,4379.7
-16,150,4721.96
-14,150,5035.41
-12,150,5315.68
-10,150,5559.08
-8,150,5762.47
-6,150,5923.31
-4,150,6039.61
-2,150,6109.94
0,150,6133.46
2,150,6109.88
4,150,6039.51
6,150,5923.23
8,150,5762.48
10,150,5559.27
12,150,5316.17
14,150,5036.32
16,150,4723.43
18,150,4381.87
20,150,4016.75
22,150,3634.22
24,150,3241.84
26,150,2849.48
28,150,2470.8
30,150,2125.88
32,150,1844.54
34,150,1666.8
36,150,1630
38,150,1741.96
40,150,1973.37
42,150,2282.23
44,150,2634.47
46,150,3007.53
48,150,3387.19
50,150,3764.32
52,150,4132.9
54,150,4488.83
56,150,4829.26
58,150,5152.18
60,150,5456.21
62,150,5740.43
64,150,6004.26
66,150,6247.38
68,150,6469.7
70,150,6671.28
72,150,6852.3
74,150,7013.01
76,150,7153.73
78,150,7274.78
80,150,7376.51
82,150,7459.22
84,150,7523.21
86,150,7568.7
88,150,7595.87
90,150,7604.82
92,150,7595.58
94,150,7568.12
96,150,7522.32
98,150,7458
100,150,7374.93
102,150,7272.82
104,150,7151.33
106,150,7010.14
108,150,6848.9
110,150,6667.29
112,150,6465.04
114,150,6241.98
116,150,5998.03
118,150,5733.29
120,150,5448.06
122,150,5142.9
124,150,4818.75
126,150,4476.97
128,150,4119.56
130,150,3749.36
132,150,3370.49
134,150,2988.97
136,150,2613.97
138,150,2259.88
140,150,1949.65
142,150,1718.17
144,150,1608.6
146,150,1650.42
148,150,1834.29
150,150,2121.19
152,150,2470.5
154,150,2852.46
156,150,3247.22
158,150,3641.31
160,150,4025.02
162,150,4390.86
164,150,4732.79
166,150,5045.73
168,150,5325.37
170,150,5568.02
172,150,5770.59
174,150,5930.55
176,150,6045.91
178,150,6115.26
180,150,6137.77
-180,152,6141.79
-178,152,6119.94
-176,152,6056.77
-174,152,5952.99
-172,152,5809.8
-170,152,5628.85
-168,152,5412.22
-166,152,5162.46
-164,152,4882.56
-162,152,4575.98
-160,152,4246.71
-158,152,3899.36
-156,152,3539.35
-154,152,3173.3
-152,152,2809.63
-150,152,2459.64
-148,152,2139.32
-146,152,1871.43
-144,152,1686
-142,152,1613.26
-140,152,1666.26
-138,152,1829.96
-136,152,2072.62
-134,152,2363.61
-132,152,2680.49
-130,152,3008.36
-128,152,3337.5
-126,152,3661.46
-124,152,3975.81
-122,152,4277.51
-120,152,4564.38
-118,152,4834.87
-116,152,5087.91
-114,152,5322.76
-112,152,5538.92
-110,152,5736.12
-108,152,5914.21
-106,152,6073.17
-104,152,6213.04
-102,152,6333.93
-100,152,6435.95
-98,152,6519.26
-96,152,6583.99
-94,152,6630.25
-92,152,6658.13
-90,152,6667.68
-88,152,6658.93
-86,152,6631.85
-84,152,6586.37
-82,152,6522.4
-80,152,6439.82
-78,152,6338.49
-76,152,6218.25
-74,152,6078.97
-72,152,5920.56
-70,152,5742.94
-68,152,5546.15
-66,152,5330.33
-64,152,5095.76
-62,152,4842.91
-60,152,4572.55
-58,152,4285.74
-56,152,3984.05
-54,152,3669.64
-52,152,3345.6
-50,152,3016.36
-48,152,2688.39
-46,152,2371.44
-44,152,2080.42
-42,152,1837.75
-40,152,1673.97
-38,152,1620.67
-36,152,1692.89
-34,152,1877.71
-32,152,2145.08
-30,152,2465.01
-28,152,2814.7
-26,152,3178.13
-24,152,3543.92
-22,152,3903.62
-20,152,4250.61
-18,152,4579.42
-16,152,4885.44
-14,152,5164.69
-12,152,5413.7
-10,152,5629.48
-8,152,5809.51
-6,152,5951.71
-4,152,6054.46
-2,152,6116.58
0,152,6137.37
2,152,6116.62
4,152,6054.57
6,152,5951.93
8,152,5809.89
10,152,5630.09
12,152,5414.62
14,152,5166.02
16,152,4887.28
18,152,4581.87
20,152,4253.76
22,152,3907.58
24,152,3548.74
26,152,3183.86
28,152,2821.34
30,152,2472.45
32,152,2153.04
34,152,1885.62
36,152,1699.77
38,152,1625.31
40,152,1675.48
42,152,1835.99
44,152,2075.81
46,152,2364.52
48,152,2679.66
50,152,3006.23
52,152,3334.38
54,152,3657.6
56,152,3971.4
58,152,4272.68
60,152,4559.24
62,152,4829.5
64,152,5082.36
66,152,5317.06
68,152,5533.1
70,152,5730.18
72,152,5908.14
74,152,6066.94
76,152,6206.63
78,152,6327.3
80,152,6429.06
82,152,6512.05
84,152,6576.4
86,152,6622.22
88,152,6649.6
90,152,6658.6
92,152,6649.22
94,152,6621.44
96,152,6575.21
98,152,6510.44
100,152,6426.99
102,152,6324.74
104,152,6203.55
106,152,6063.29
108,152,5903.86
110,152,5725.21
112,152,5527.38
114,152,5310.51
116,152,5074.9
