Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.513274122871834e+00,5.235987755982988e-01,1.247117830206068e-01 1.253581250499223e+00,7.003055847145149e+00 -2.495652967735916e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.478367537831948e+00,5.235987755982988e-01,1.120606753401208e-01 1.232537370836147e+00,7.082249666170423e+00 -2.480569323186666e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.443460952792061e+00,5.235987755982988e-01,9.761829605936020e-02 1.198510104714767e+00,7.163551401037751e+00 -2.464715307355330e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.408554367752175e+00,5.235987755982988e-01,8.178812328521103e-02 1.142623476136812e+00,7.246687143074827e+00 -2.448076172231198e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.373647782712288e+00,5.235987755982988e-01,6.520001102737251e-02 1.046505559295016e+00,7.331376711393546e+00 -2.430640306283097e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.338741197672402e+00,5.235987755982988e-01,4.899976080663605e-02 8.686204189471048e-01,7.417328278821495e+00 -2.412400410026889e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.303834612632515e+00,5.235987755982988e-01,3.577426855669449e-02 5.180049733172788e-01,7.504232451161593e+00 -2.393354526187529e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.268928027592628e+00,5.235987755982988e-01,3.109932765650617e-02 -7.062871204095267e-02,7.591756292616911e+00 -2.373506876575572e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.234021442552742e+00,5.235987755982988e-01,3.836271403967075e-02 -6.058005183295391e-01,7.679537815975350e+00 -2.352868466857248e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.199114857512855e+00,5.235987755982988e-01,5.222839170652354e-02 -8.951350394094492e-01,7.767181445373401e+00 -2.331457432027187e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.164208272472969e+00,5.235987755982988e-01,6.782524056547129e-02 -1.038581238365281e+00,7.854254912503961e+00 -2.309299108894815e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.129301687433082e+00,5.235987755982988e-01,8.304421148116863e-02 -1.112092202628682e+00,7.940287967049142e+00 -2.286425836293315e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.094395102393195e+00,5.235987755982988e-01,9.687332473109107e-02 -1.148970859937746e+00,8.024773174509290e+00 -2.262876497873412e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.059488517353309e+00,5.235987755982988e-01,1.087072927723070e-01 -1.164197774462979e+00,8.107168947267919e+00 -2.238695835107161e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.024581932313422e+00,5.235987755982988e-01,1.181396006172203e-01 -1.165104827596891e+00,8.186904817140535e+00 -2.213933568513285e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.989675347273536e+00,5.235987755982988e-01,1.248965666776187e-01 -1.155504437698683e+00,8.263388820175983e+00 -2.188643372441486e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.954768762233649e+00,5.235987755982988e-01,1.288150298016306e-01 -1.137390140432510e+00,8.336016737492447e+00 -2.162881752721902e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.919862177193763e+00,5.235987755982988e-01,1.298342118511900e-01 -1.111679750119272e+00,8.404182828847084e+00 -2.136706877202983e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.884955592153876e+00,5.235987755982988e-01,1.279919525445049e-01 -1.078532993614656e+00,8.467291615950604e+00 -2.110177407118248e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.850049007113989e+00,5.235987755982988e-01,1.234219756480301e-01 -1.037441661150537e+00,8.524770225043023e+00 -2.083351373027997e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.815142422074103e+00,5.235987755982988e-01,1.163514888930814e-01 -9.871537715522203e-01,8.576080784561514e+00 -2.056285133564749e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.780235837034216e+00,5.235987755982988e-01,1.071000461175780e-01 -9.254161638827386e-01,8.620732392181504e+00 -2.029032449123993e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.745329251994330e+00,5.235987755982988e-01,9.608244792370624e-02 -8.484449929953094e-01,8.658292211439001e+00 -2.001643696593697e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.710422666954443e+00,5.235987755982988e-01,8.382176309043879e-02 -7.499247030989561e-01,8.688395324564532e+00 -1.974165245602909e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.675516081914556e+00,5.235987755982988e-01,7.098543488432561e-02 -6.191895007245311e-01,8.710753046727540e+00 -1.946639011753999e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.640609496874670e+00,5.235987755982988e-01,5.847035551870614e-02 -4.383301668447278e-01,8.725159488965879e+00 -1.919102197832168e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.605702911834783e+00,5.235987755982988e-01,4.756884477822595e-02 -1.802507040163477e-01,8.731496234812438e+00 -1.891587229843640e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.570796326794897e+00,5.235987755982988e-01,4.011655991603284e-02 1.786904408727374e-01,8.729735062906828e+00 -1.864121890608524e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.535889741755010e+00,5.235987755982988e-01,3.791428137612579e-02 6.074818092955860e-01,8.719938700964461e+00 -1.836729649190108e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.500983156715124e+00,5.235987755982988e-01,4.090798875800317e-02 1.004539149026028e+00,8.702259634381630e+00 -1.809430179386530e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.466076571675237e+00,5.235987755982988e-01,4.693704594014290e-02 1.309096860549277e+00,8.676937017217252e+00 -1.782240054648541e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.431169986635350e+00,5.235987755982988e-01,5.374915042363716e-02 1.534201329157726e+00,8.644291748408580e+00 -1.755173600061527e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.396263401595464e+00,5.235987755982988e-01,5.991953286815878e-02 1.710242496983689e+00,8.604719787625372e+00 -1.728243874548453e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.361356816555577e+00,5.235987755982988e-01,6.467902874744369e-02 1.860562817106941e+00,8.558683799689922e+00 -1.701463748499129e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.326450231515691e+00,5.235987755982988e-01,6.767210307966702e-02 2.001193899517574e+00,8.506703240224775e+00 -1.674847034077753e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.291543646475804e+00,5.235987755982988e-01,6.884602270131623e-02 2.144254315622356e+00,8.449343032962823e+00 -1.648409618144847e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.256637061435917e+00,5.235987755982988e-01,6.843193890742073e-02 2.300401745956891e+00,8.387201043363691e+00 -1.622170541838774e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.221730476396031e+00,5.235987755982988e-01,6.698040703625256e-02 2.479817455214091e+00,8.320894623024545e+00 -1.596152967281515e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.186823891356144e+00,5.235987755982988e-01,6.541520983249170e-02 2.690941573943098e+00,8.251046580444052e+00 -1.570384971509138e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.151917306316258e+00,5.235987755982988e-01,6.501934521733806e-02 2.935567137312991e+00,8.178271018082595e+00 -1.544900111390571e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.117010721276371e+00,5.235987755982988e-01,6.718961625999215e-02 -3.081454990166900e+00,8.103159552603907e+00 -1.519737711560153e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.082104136236484e+00,5.235987755982988e-01,7.290595738703365e-02 -2.819385211048699e+00,8.026268492321972e+00 -1.494942840417898e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.047197551196598e+00,5.235987755982988e-01,8.229498429707993e-02 -2.586800465297509e+00,7.948107570938205e+00 -1.470565956663326e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.012290966156711e+00,5.235987755982988e-01,9.472397266520792e-02 -2.395489098109848e+00,7.869130819410564e+00 -1.446662229594391e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-9.773843811168246e-01,5.235987755982988e-01,1.092207796737380e-01 -2.244291547660681e+00,7.789730091960638e+00 -1.423290558851328e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-9.424777960769379e-01,5.235987755982988e-01,1.247918948111379e-01 -2.126465022224159e+00,7.710231646954943e+00 -1.400512341235203e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-9.075712110370514e-01,5.235987755982988e-01,1.405458197219464e-01 -2.034780408477413e+00,7.630896024051303e+00 -1.378390051259668e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-8.726646259971648e-01,5.235987755982988e-01,1.557156548654195e-01 -1.963348010713625e+00,7.551921266951283e+00 -1.356985715903141e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-8.377580409572782e-01,5.235987755982988e-01,1.696541087555438e-01 -1.907837536227157e+00,7.473449332522165e+00 -1.336359370842111e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-8.028514559173916e-01,5.235987755982988e-01,1.818277145489550e-01 -1.865214502452763e+00,7.395575320904788e+00 -1.316567584353617e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-7.679448708775050e-01,5.235987755982988e-01,1.918153245726099e-01 -1.833425342428264e+00,7.318358976722791e+00 -1.297662126225698e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-7.330382858376184e-01,5.235987755982988e-01,1.993096272300994e-01 -1.811147257959809e+00,7.241837765606270e+00 -1.279688843617596e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.981317007977318e-01,5.235987755982988e-01,2.041195195079768e-01 -1.797614196200410e+00,7.166040735528508e+00 -1.262686785929720e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.632251157578453e-01,5.235987755982988e-01,2.061716479111261e-01 -1.792504519887547e+00,7.091002335846562e+00 -1.246687598935196e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.283185307179586e-01,5.235987755982988e-01,2.055100996267566e-01 -1.795873690604571e+00,7.016775389288721e+00 -1.231715187315509e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-5.934119456780721e-01,5.235987755982988e-01,2.022937940696055e-01 -1.808117829009475e+00,6.943442488710934e+00 -1.217785626621519e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-5.585053606381855e-01,5.235987755982988e-01,1.967915292369561e-01 -1.829955448682798e+00,6.871125212064388e+00 -1.204907292203131e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-5.235987755982988e-01,5.235987755982988e-01,1.893748291894867e-01 -1.862412728514757e+00,6.799990703530369e+00 -1.193081164684271e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-4.886921905584123e-01,5.235987755982988e-01,1.805086128809867e-01 -1.906790740686240e+00,6.730255342647395e+00 -1.182301269181076e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-4.537856055185257e-01,5.235987755982988e-01,1.707390644235741e-01 -1.964579721235836e+00,6.662185402962741e+00 -1.172555208067327e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-4.188790204786391e-01,5.235987755982988e-01,1.606766698160592e-01 -2.037267134681066e+00,6.596094774914786e+00 -1.163824753581228e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.839724354387525e-01,5.235987755982988e-01,1.509701035423358e-01 -2.125974345713851e+00,6.532339983857572e+00 -1.156086475547919e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.490658503988659e-01,5.235987755982988e-01,1.422643132743306e-01 -2.230884551706913e+00,6.471312865328912e+00 -1.149312389467660e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.141592653589793e-01,5.235987755982988e-01,1.351367523245606e-01 -2.350547133301976e+00,6.413431360366255e+00 -1.143470619755850e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.792526803190927e-01,5.235987755982988e-01,1.300144975894995e-01 -2.481373862607425e+00,6.359128960952119e+00 -1.138526080769641e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.443460952792061e-01,5.235987755982988e-01,1.270938703033822e-01 -2.617809679684876e+00,6.308843368922978e+00 -1.134441183451492e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.094395102393196e-01,5.235987755982988e-01,1.263007241306715e-01 -2.753421466184641e+00,6.263004932335609e+00 -1.131176577354062e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.745329251994329e-01,5.235987755982988e-01,1.273200889394706e-01 -2.882475500156260e+00,6.222025394450510e+00 -1.128691936284618e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.396263401595464e-01,5.235987755982988e-01,1.296855387523327e-01 -3.001133916167405e+00,6.186287436528994e+00 -1.126946791059150e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.047197551196598e-01,5.235987755982988e-01,1.328858711345457e-01 -3.107746842993075e+00,6.156135421781503e+00 -1.125901405552187e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.981317007977318e-02,5.235987755982988e-01,1.364487317051443e-01 3.080776403699654e+00,6.131867659764205e+00 -1.125517683400324e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.490658503988659e-02,5.235987755982988e-01,1.399859247584721e-01 2.996923594200730e+00,6.113730414138991e+00 -1.125760083646979e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",0.000000000000000e+00,5.235987755982988e-01,1.432061403951296e-01 2.922292951885277e+00,6.101913777629748e+00 -1.126596515663202e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.490658503988659e-02,5.235987755982988e-01,1.459077058920379e-01 2.855244521011735e+00,6.096549441384118e+00 -1.127999178082230e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.981317007977318e-02,5.235987755982988e-01,1.479619796845872e-01 2.794294655878710e+00,6.097710296231451e+00 -1.129945304162140e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.047197551196598e-01,5.235987755982988e-01,1.492939152699299e-01 2.738204119574504e+00,6.105411724078354e+00 -1.132417777386725e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.396263401595464e-01,5.235987755982988e-01,1.498631773006424e-01 2.685997699223243e+00,6.119614371499829e+00 -1.135405586130352e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.745329251994329e-01,5.235987755982988e-01,1.496474148791470e-01 2.636948756129713e+00,6.140228146100410e+00 -1.138904094230526e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.094395102393196e-01,5.235987755982988e-01,1.486284551752344e-01 2.590547091970878e+00,6.167117140201221e+00 -1.142915114317702e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.443460952792061e-01,5.235987755982988e-01,1.467818132699015e-01 2.546459572430341e+00,6.200105165924431e+00 -1.147446781523977e+00
