Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.792526803190927e-01,3.490658503988659e-01,2.738050637260193e-02 1.249887176429266e+00,2.313872753990686e+00 5.703152592286279e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.141592653589793e-01,3.490658503988659e-01,2.521036010553062e-02 1.337273632387215e+00,2.315420261156097e+00 3.414656582286235e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.490658503988659e-01,3.490658503988659e-01,2.363447408717599e-02 1.439794912548340e+00,2.316586292835567e+00 8.811647843847871e-03
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.839724354387525e-01,3.490658503988659e-01,2.272917148794421e-02 1.551081597658390e+00,2.317366486061622e+00 -1.891812121570162e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.188790204786391e-01,3.490658503988659e-01,2.250577807592615e-02 1.661054244952032e+00,2.317761993403732e+00 -4.898617324549751e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.537856055185257e-01,3.490658503988659e-01,2.289903015085968e-02 1.759042656134013e+00,2.317779611587173e+00 -8.133495340479310e-02
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.886921905584123e-01,3.490658503988659e-01,2.378432726918148e-02 1.837355170254064e+00,2.317431783215568e+00 -1.159063418008616e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.235987755982988e-01,3.490658503988659e-01,2.501220836807165e-02 1.892764577571140e+00,2.316736459623012e+00 -1.526420171306406e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.585053606381855e-01,3.490658503988659e-01,2.643866067428052e-02 1.925685031859079e+00,2.315716817169842e+00 -1.914837585109237e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.934119456780721e-01,3.490658503988659e-01,2.794090098303304e-02 1.938521575542189e+00,2.314400824455586e+00 -2.323736830152996e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.283185307179586e-01,3.490658503988659e-01,2.942099329023710e-02 1.934346440243493e+00,2.312820663702157e+00 -2.752544176807100e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.632251157578453e-01,3.490658503988659e-01,3.080338948479877e-02 1.916172940798545e+00,2.311012015653839e+00 -3.200692059703861e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.981317007977318e-01,3.490658503988659e-01,3.203074010634589e-02 1.886667204361018e+00,2.309013223405719e+00 -3.667619499122800e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",7.330382858376184e-01,3.490658503988659e-01,3.305997037206939e-02 1.848092483435656e+00,2.306864356257626e+00 -4.152771903971781e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",7.679448708775050e-01,3.490658503988659e-01,3.385921793975227e-02 1.802352566523282e+00,2.304606199658970e+00 -4.655600294307320e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.028514559173916e-01,3.490658503988659e-01,3.440564094833456e-02 1.751067215309138e+00,2.302279201262443e+00 -5.175559994818201e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.377580409572782e-01,3.490658503988659e-01,3.468393150051639e-02 1.695651599312430e+00,2.299922405804640e+00 -5.712108864281336e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.726646259971648e-01,3.490658503988659e-01,3.468536109965833e-02 1.637390817109436e+00,2.297572412817992e+00 -6.264705139161062e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.075712110370514e-01,3.490658503988659e-01,3.440722755148682e-02 1.577509049558029e+00,2.295262390981345e+00 -6.832804981548022e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.424777960769379e-01,3.490658503988659e-01,3.385262601536587e-02 1.517236446069422e+00,2.293021181256946e+00 -7.415859831646341e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.773843811168246e-01,3.490658503988659e-01,3.303051925228931e-02 1.457878409718857e+00,2.290872517952078e+00 -8.013313672096009e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.012290966156711e+00,3.490658503988659e-01,3.195613437418919e-02 1.400892763176735e+00,2.288834392675243e+00 -8.624600314692973e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.047197551196598e+00,3.490658503988659e-01,3.065177042775983e-02 1.347980542090933e+00,2.286918581083210e+00 -9.249140818843666e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.082104136236484e+00,3.490658503988659e-01,2.914816815604982e-02 1.301194961076647e+00,2.285130346631326e+00 -9.886341144946980e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.117010721276371e+00,3.490658503988659e-01,2.748666966600058e-02 1.263067426075648e+00,2.283468329556073e+00 -1.053559013477011e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.151917306316258e+00,3.490658503988659e-01,2.572245694320746e-02 1.236731744478164e+00,2.281924623339613e+00 -1.119625789511289e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.186823891356144e+00,3.490658503988659e-01,2.392910453324938e-02 1.225981301403345e+00,2.280485035204007e+00 -1.186769464135764e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.221730476396031e+00,3.490658503988659e-01,2.220421828649200e-02 1.235090751700205e+00,2.279129521982957e+00 -1.254923003493964e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.256637061435917e+00,3.490658503988659e-01,2.067438968625209e-02 1.268058498327139e+00,2.277832788186079e+00 -1.324017302464704e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.291543646475804e+00,3.490658503988659e-01,1.949420150483555e-02 1.326806112947983e+00,2.276565029304190e+00 -1.393981217739395e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.326450231515691e+00,3.490658503988659e-01,1.882958906713398e-02 1.408346341212511e+00,2.275292800437654e+00 -1.464741646112893e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.361356816555577e+00,3.490658503988659e-01,1.881833531600177e-02 1.502678392635359e+00,2.273979988141404e+00 -1.536223642213754e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.396263401595464e+00,3.490658503988659e-01,1.952094169173625e-02 1.594672325947366e+00,2.272588861899213e+00 -1.608350568224266e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.431169986635350e+00,3.490658503988659e-01,2.089817298443162e-02 1.670197532578075e+00,2.271081180767184e+00 -1.681044266907725e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.466076571675237e+00,3.490658503988659e-01,2.283460638082952e-02 1.721342866427573e+00,2.269419330344909e+00 -1.754225248515165e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.500983156715124e+00,3.490658503988659e-01,2.518394727547055e-02 1.746835949196200e+00,2.267567465227319e+00 -1.827812881899036e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.535889741755010e+00,3.490658503988659e-01,2.780331151306356e-02 1.749400147082301e+00,2.265492632357756e+00 -1.901725580401115e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.570796326794897e+00,3.490658503988659e-01,3.056755284032982e-02 1.733148024768508e+00,2.263165851166578e+00 -1.975880973766531e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.605702911834783e+00,3.490658503988659e-01,3.337084869802628e-02 1.702129586437772e+00,2.260563126993836e+00 -2.050196058408761e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.640609496874670e+00,3.490658503988659e-01,3.612353923079602e-02 1.659791525538761e+00,2.257666375050755e+00 -2.124587319744673e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.675516081914556e+00,3.490658503988659e-01,3.874837011746451e-02 1.608891824272765e+00,2.254464233099340e+00 -2.198970821963250e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.710422666954443e+00,3.490658503988659e-01,4.117754301404796e-02 1.551582934874562e+00,2.250952742182491e+00 -2.273262262415788e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.745329251994330e+00,3.490658503988659e-01,4.335078218841480e-02 1.489533058887361e+00,2.247135876201711e+00 -2.347376989752078e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.780235837034216e+00,3.490658503988659e-01,4.521425216437287e-02 1.424037947016461e+00,2.243025903015784e+00 -2.421229986913990e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.815142422074103e+00,3.490658503988659e-01,4.672010064569545e-02 1.356110852688886e+00,2.238643562122700e+00 -2.494735822076971e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.850049007113989e+00,3.490658503988659e-01,4.782643145679287e-02 1.286550942421341e+00,2.234018046979566e+00 -2.567808572545459e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.884955592153876e+00,3.490658503988659e-01,4.849755639786953e-02 1.215993983489003e+00,2.229186783675637e+00 -2.640361728403580e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.919862177193763e+00,3.490658503988659e-01,4.870441166692437e-02 1.144949357294873e+00,2.224195002029026e+00 -2.712308084337742e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.954768762233649e+00,3.490658503988659e-01,4.842505118106902e-02 1.073826687283803e+00,2.219095100202763e+00 -2.783559629416303e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.989675347273536e+00,3.490658503988659e-01,4.764514790423995e-02 1.002954429984308e+00,2.213945809547529e+00 -2.854027445659256e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.024581932313422e+00,3.490658503988659e-01,4.635844788016456e-02 9.325918692407638e-01,2.208811172428613e+00 -2.923621626877559e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.059488517353309e+00,3.490658503988659e-01,4.456713227732714e-02 8.629350438954284e-01,2.203759352072781e+00 -2.992251229424242e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.094395102393195e+00,3.490658503988659e-01,4.228205197038196e-02 7.941160446247003e-01,2.198861299708824e+00 -3.059824266099965e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.129301687433082e+00,3.490658503988659e-01,3.952280821309733e-02 7.261934404316274e-01,2.194189310162408e+00 -3.126247753431595e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.164208272472969e+00,3.490658503988659e-01,3.631766299379666e-02 6.591284531054409e-01,2.189815502264084e+00 3.091757486320434e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.199114857512855e+00,3.490658503988659e-01,3.270327566591573e-02 5.927346828257205e-01,2.185810264600766e+00 3.027915419148299e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.234021442552742e+00,3.490658503988659e-01,2.872428330274686e-02 5.265725686237305e-01,2.182240709972959e+00 2.965506393697116e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.268928027592628e+00,3.490658503988659e-01,2.443278617021105e-02 4.597140574755112e-01,2.179169183154435e+00 2.904625592611285e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.303834612632515e+00,3.490658503988659e-01,1.988792300212633e-02 3.901573799577835e-01,2.176651866010546e+00 2.845367952327801e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.338741197672402e+00,3.490658503988659e-01,1.515617919245805e-02 3.131066531753945e-01,2.174737521642646e+00 2.787827715778348e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.373647782712288e+00,3.490658503988659e-01,1.031544737533619e-02 2.143844741684282e-01,2.173466415031710e+00 2.732097936225806e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.408554367752175e+00,3.490658503988659e-01,5.486939467552053e-03 2.957603711278775e-02,2.172869441818829e+00 2.678269946276681e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.443460952792061e+00,3.490658503988659e-01,1.613922264481309e-03 -1.089019444018958e+00,2.172967489660027e+00 2.626432808330641e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.478367537831948e+00,3.490658503988659e-01,4.790315793486438e-03 -2.566814818312816e+00,2.173771048397151e+00 2.576672763960405e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.513274122871834e+00,3.490658503988659e-01,9.355665017011872e-03 -2.769790749214711e+00,2.175280076528287e+00 2.529072699830920e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.548180707911721e+00,3.490658503988659e-01,1.379779739041129e-02 -2.857455531245978e+00,2.177484122600079e+00 2.483711646738661e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.583087292951608e+00,3.490658503988659e-01,1.798905420179926e-02 -2.912974370928560e+00,2.180362691629946e+00 2.440664326262650e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.617993877991494e+00,3.490658503988659e-01,2.186219781438290e-02 -2.952968024833473e+00,2.183885838901677e+00 2.400000756552004e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.652900463031381e+00,3.490658503988659e-01,2.536650293652092e-02 -2.982709831449335e+00,2.188014966791962e+00 2.361785925195536e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.687807048071268e+00,3.490658503988659e-01,2.846246884608656e-02 -3.004203722546804e+00,2.192703794912696e+00 2.326079533241477e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.722713633111154e+00,3.490658503988659e-01,3.112129899714095e-02 -3.018193173585798e+00,2.197899469928376e+00 2.292935810587362e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.757620218151041e+00,3.490658503988659e-01,3.332535324999716e-02 -3.024820538912336e+00,2.203543778964435e+00 2.262403399446860e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.792526803190927e+00,3.490658503988659e-01,3.506882926778591e-02 -3.023882554721198e+00,2.209574429510378e+00 2.234525299673791e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.827433388230814e+00,3.490658503988659e-01,3.635848629178512e-02 -3.014940239055952e+00,2.215926359021593e+00 2.209338867562261e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.862339973270700e+00,3.490658503988659e-01,3.721436169380133e-02 -2.997370928598659e+00,2.222533038869895e+00 2.186875858439850e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.897246558310587e+00,3.490658503988659e-01,3.767046077303115e-02 -2.970399559998753e+00,2.229327739692795e+00 2.167162502938742e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.932153143350474e+00,3.490658503988659e-01,3.777537997085081e-02 -2.933130744039869e+00,2.236244728346060e+00 2.150219607204463e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.967059728390360e+00,3.490658503988659e-01,3.759275341429025e-02 -2.884600167949484e+00,2.243220370381414e+00 2.136062668361576e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.001966313430247e+00,3.490658503988659e-01,3.720127538416224e-02 -2.823865585926101e+00,2.250194116077269e+00 2.124701998138824e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.036872898470133e+00,3.490658503988659e-01,3.669383292207626e-02 -2.750158680407980e+00,2.257109352394220e+00 2.116142849480484e+00
