Phi[deg],Theta[deg],dB(DirTotal)
-30,148,2.56857
-28,148,2.73429
-26,148,2.88976
-24,148,3.03471
-22,148,3.16889
-20,148,3.29209
-18,148,3.4041
-16,148,3.50475
-14,148,3.59389
-12,148,3.67137
-10,148,3.73707
-8,148,3.7909
-6,148,3.83276
-4,148,3.86261
-2,148,3.88038
0,148,3.88605
2,148,3.8796
4,148,3.86105
6,148,3.83041
8,148,3.78773
10,148,3.73307
12,148,3.66649
14,148,3.58811
16,148,3.49802
18,148,3.39638
20,148,3.28333
22,148,3.15905
24,148,3.02374
26,148,2.87763
28,148,2.72095
30,148,2.55398
32,148,2.37702
34,148,2.19039
36,148,1.99445
38,148,1.78957
40,148,1.57618
42,148,1.35471
44,148,1.12566
46,148,0.889539
48,148,0.646892
50,148,0.39831
52,148,0.144415
54,148,-0.114133
56,148,-0.37664
58,148,-0.642378
60,148,-0.910586
62,148,-1.18048
64,148,-1.45123
66,148,-1.72202
68,148,-1.99199
70,148,-2.26028
72,148,-2.52603
74,148,-2.7884
76,148,-3.04655
78,148,-3.29969
80,148,-3.54706
82,148,-3.78795
84,148,-4.02173
86,148,-4.24785
88,148,-4.46583
90,148,-4.67532
92,148,-4.87604
94,148,-5.06787
96,148,-5.25076
98,148,-5.42482
100,148,-5.59025
102,148,-5.74737
104,148,-5.89658
106,148,-6.0384
108,148,-6.17341
110,148,-6.30225
112,148,-6.4256
114,148,-6.5442
116,148,-6.65875
118,148,-6.76999
120,148,-6.87862
122,148,-6.98531
124,148,-7.09066
126,148,-7.19524
128,148,-7.29954
130,148,-7.40394
132,148,-7.50877
134,148,-7.61425
136,148,-7.7205
138,148,-7.82752
140,148,-7.93525
142,148,-8.04347
144,148,-8.15191
146,148,-8.26016
148,148,-8.36774
150,148,-8.47406
152,148,-8.57846
154,148,-8.68023
156,148,-8.77857
158,148,-8.87265
160,148,-8.96163
162,148,-9.04464
164,148,-9.12084
166,148,-9.1894
168,148,-9.24956
170,148,-9.30064
172,148,-9.34203
174,148,-9.37323
176,148,-9.39388
178,148,-9.40374
180,148,-9.40272
-180,150,-8.79696
-178,150,-8.78721
-176,150,-8.76875
-174,150,-8.74181
-172,150,-8.70673
-170,150,-8.66393
-168,150,-8.61388
-166,150,-8.55715
-164,150,-8.49433
-162,150,-8.42604
-160,150,-8.35294
-158,150,-8.27567
-156,150,-8.19488
-154,150,-8.11117
-152,150,-8.02513
-150,150,-7.93729
-148,150,-7.84811
-146,150,-7.75802
-144,150,-7.66735
-142,150,-7.57637
-140,150,-7.48525
-138,150,-7.39409
-136,150,-7.30293
-134,150,-7.21169
-132,150,-7.12022
-130,150,-7.02832
-128,150,-6.93569
-126,150,-6.84196
-124,150,-6.74673
-122,150,-6.64951
-120,150,-6.54979
-118,150,-6.44704
-116,150,-6.34067
-114,150,-6.23012
-112,150,-6.1148
-110,150,-5.99415
-108,150,-5.86765
-106,150,-5.73479
-104,150,-5.59513
-102,150,-5.4483
-100,150,-5.29398
-98,150,-5.13194
-96,150,-4.96203
-94,150,-4.7842
-92,150,-4.59847
-90,150,-4.40497
-88,150,-4.20392
-86,150,-3.9956
-84,150,-3.7804
-82,150,-3.55878
-80,150,-3.33123
-78,150,-3.09835
-76,150,-2.86076
-74,150,-2.61912
-72,150,-2.37412
-70,150,-2.12649
-68,150,-1.87697
-66,150,-1.62629
-64,150,-1.37519
-62,150,-1.12442
-60,150,-0.874692
-58,150,-0.62672
-56,150,-0.381194
-54,150,-0.13878
-52,150,0.0998814
-50,150,0.334176
-48,150,0.563519
-46,150,0.787355
-44,150,1.00516
-42,150,1.21643
-40,150,1.42071
-38,150,1.61755
-36,150,1.80656
-34,150,1.98734
-32,150,2.15954
-30,150,2.32284
-28,150,2.47693
-26,150,2.62153
-24,150,2.75638
-22,150,2.88126
-20,150,2.99594
-18,150,3.10024
-16,150,3.19398
-14,150,3.277
-12,150,3.34918
-10,150,3.4104
-8,150,3.46056
-6,150,3.49957
-4,150,3.52738
-2,150,3.54394
0,150,3.54921
2,150,3.5432
4,150,3.5259
6,150,3.49734
8,150,3.45756
10,150,3.40662
12,150,3.34459
14,150,3.27157
16,150,3.18767
18,150,3.09302
20,150,2.98778
22,150,2.87212
24,150,2.74624
26,150,2.61034
28,150,2.46467
30,150,2.30948
32,150,2.14507
34,150,1.97174
36,150,1.78983
38,150,1.5997
40,150,1.40174
42,150,1.19638
44,150,0.984055
46,150,0.765255
48,150,0.540484
50,150,0.310282
52,150,0.0752193
54,150,-0.164105
56,150,-0.407063
58,150,-0.652998
60,150,-0.901231
62,150,-1.15106
64,150,-1.40176
66,150,-1.65259
68,150,-1.90281
70,150,-2.15167
72,150,-2.39841
74,150,-2.64231
76,150,-2.88263
78,150,-3.1187
80,150,-3.34985
82,150,-3.57547
84,150,-3.79502
86,150,-4.00801
88,150,-4.21402
90,150,-4.41272
92,150,-4.60387
94,150,-4.78732
96,150,-4.96302
98,150,-5.13099
100,150,-5.29137
102,150,-5.44438
104,150,-5.59031
106,150,-5.72955
108,150,-5.86253
110,150,-5.98974
112,150,-6.1117
114,150,-6.22897
116,150,-6.34212
118,150,-6.45171
120,150,-6.5583
122,150,-6.66241
124,150,-6.76453
126,150,-6.86511
128,150,-6.96454
130,150,-7.06314
132,150,-7.16118
134,150,-7.25882
136,150,-7.35619
138,150,-7.45329
140,150,-7.55008
142,150,-7.64641
144,150,-7.74206
146,150,-7.83674
148,150,-7.93008
150,150,-8.02163
152,150,-8.1109
154,150,-8.19735
156,150,-8.28038
158,150,-8.35937
160,150,-8.4337
162,150,-8.50273
164,150,-8.56582
166,150,-8.62238
168,150,-8.67186
170,150,-8.71374
172,150,-8.74759
174,150,-8.77305
176,150,-8.78987
178,150,-8.79786
180,150,-8.79696
-180,152,-8.23767
-178,152,-8.2297
-176,152,-8.21458
-174,152,-8.19249
-172,152,-8.16367
-170,152,-8.12843
-168,152,-8.08712
-166,152,-8.04014
-164,152,-7.98793
-162,152,-7.93094
-160,152,-7.86965
-158,152,-7.80453
-156,152,-7.73606
-154,152,-7.66469
-152,152,-7.59085
-150,152,-7.51492
-148,152,-7.43725
-146,152,-7.35815
-144,152,-7.27786
-142,152,-7.19657
-140,152,-7.11441
-138,152,-7.03144
-136,152,-6.94767
-134,152,-6.86302
-132,152,-6.77737
-130,152,-6.69054
-128,152,-6.60229
-126,152,-6.51232
-124,152,-6.4203
-122,152,-6.32585
-120,152,-6.22856
-118,152,-6.128
-116,152,-6.02372
-114,152,-5.91528
-112,152,-5.80223
-110,152,-5.68413
-108,152,-5.56058
-106,152,-5.43121
-104,152,-5.29569
-102,152,-5.15374
-100,152,-5.00514
-98,152,-4.84974
-96,152,-4.68745
-94,152,-4.51826
-92,152,-4.34223
-90,152,-4.15948
-88,152,-3.97023
-86,152,-3.77475
-84,152,-3.57337
-82,152,-3.3665
-80,152,-3.1546
-78,152,-2.93815
-76,152,-2.71772
-74,152,-2.49386
-72,152,-2.2672
-70,152,-2.03835
-68,152,-1.80795
-66,152,-1.57664
-64,152,-1.34509
-62,152,-1.11393
-60,152,-0.883807
-58,152,-0.655341
-56,152,-0.429146
-54,152,-0.205816
-52,152,0.0140728
-50,152,0.229969
-48,152,0.441343
-46,152,0.647689
-44,152,0.848528
-42,152,1.0434
-40,152,1.23188
-38,152,1.41356
-36,152,1.58807
-34,152,1.75503
-32,152,1.91413
-30,152,2.06504
-28,152,2.20749
-26,152,2.34121
-24,152,2.46595
-22,152,2.58149
-20,152,2.68762
-18,152,2.78416
-16,152,2.87095
-14,152,2.94783
-12,152,3.01467
-10,152,3.07137
-8,152,3.11783
-6,152,3.15397
-4,152,3.17972
-2,152,3.19506
0,152,3.19994
2,152,3.19436
4,152,3.17833
6,152,3.15186
8,152,3.11501
10,152,3.06781
12,152,3.01036
14,152,2.94274
16,152,2.86506
18,152,2.77745
20,152,2.68006
22,152,2.57306
24,152,2.45662
26,152,2.33096
28,152,2.19631
30,152,2.05291
32,152,1.90104
34,152,1.74098
36,152,1.57305
38,152,1.39761
40,152,1.215
42,152,1.02562
44,152,0.829893
46,152,0.62825
48,152,0.421162
50,152,0.209119
52,152,-0.00736022
54,152,-0.227735
56,152,-0.451442
58,152,-0.677895
60,152,-0.906487
62,152,-1.1366
64,152,-1.36759
66,152,-1.59882
68,152,-1.82963
70,152,-2.05937
72,152,-2.28739
74,152,-2.51305
76,152,-2.73573
78,152,-2.95484
80,152,-3.16981
82,152,-3.38012
84,152,-3.58528
86,152,-3.78488
88,152,-3.97855
90,152,-4.16599
92,152,-4.34697
94,152,-4.52133
96,152,-4.689
98,152,-4.84997
100,152,-5.00431
102,152,-5.15215
104,152,-5.29371
106,152,-5.42925
108,152,-5.55908
110,152,-5.68356
112,152,-5.80309
114,152,-5.91807
116,152,-6.02895
118,152,-6.13615
120,152,-6.2401
122,152,-6.3412
124,152,-6.43983
126,152,-6.53635
128,152,-6.63107
130,152,-6.72423
132,152,-6.81605
134,152,-6.90669
136,152,-6.99622
138,152,-7.08469
140,152,-7.17205
142,152,-7.25822
144,152,-7.34303
146,152,-7.42627
148,152,-7.50767
150,152,-7.58691
152,152,-7.66363
154,152,-7.73743
156,152,-7.80788
158,152,-7.87452
160,152,-7.93691
162,152,-7.99457
164,152,-8.04706
166,152,-8.09394
168,152,-8.13481
170,152,-8.16932
172,152,-8.19715
174,152,-8.21805
176,152,-8.23184
178,152,-8.23839
180,152,-8.23767
-180,154,-7.71897
-178,154,-7.71248
-176,154,-7.70009
-174,154,-7.68194
-172,154,-7.6582
-170,154,-7.62908
-168,154,-7.59484
-166,154,-7.55576
-164,154,-7.51215
-162,154,-7.46435
-160,154,-7.41269
-158,154,-7.3575
-156,154,-7.29913
-154,154,-7.2379
-152,154,-7.17412
-150,154,-7.10805
-148,154,-7.03996
-146,154,-6.97005
-144,154,-6.89849
-142,154,-6.82541
-140,154,-6.75089
-138,154,-6.67497
-136,154,-6.59764
-134,154,-6.51882
-132,154,-6.43842
-130,154,-6.35628
-128,154,-6.27221
-126,154,-6.18597
-124,154,-6.09729
-122,154,-6.00589
-120,154,-5.91145
-118,154,-5.81364
-116,154,-5.71211
-114,154,-5.60652
-112,154,-5.49655
-110,154,-5.38186
-108,154,-5.26217
-106,154,-5.13721
-104,154,-5.00673
-102,154,-4.87054
-100,154,-4.72852
-98,154,-4.58055
-96,154,-4.4266
-94,154,-4.2667
-92,154,-4.10093
-90,154,-3.92941
-88,154,-3.75235
-86,154,-3.57
-84,154,-3.38265
-82,154,-3.19067
-80,154,-2.99444
-78,154,-2.7944
-76,154,-2.59103
-74,154,-2.38481
-72,154,-2.17628
-70,154,-1.96596
-68,154,-1.75442
-66,154,-1.54221
-64,154,-1.3299
-62,154,-1.11805
-60,154,-0.907215
-58,154,-0.697952
-56,154,-0.490797
-54,154,-0.286278
-52,154,-0.0849046
-50,154,0.112828
-48,154,0.306446
-46,154,0.495492
-44,154,0.679532
-42,154,0.858151
-40,154,1.03095
-38,154,1.19757
-36,154,1.35765
-34,154,1.51085
-32,154,1.65688
-30,154,1.79544
-28,154,1.92627
-26,154,2.0491
-24,154,2.16372
-22,154,2.26991
-20,154,2.36747
-18,154,2.45623
-16,154,2.53604
-14,154,2.60675
-12,154,2.66824
-10,154,2.7204
-8,154,2.76314
-6,154,2.79639
-4,154,2.82009
-2,154,2.83419
0,154,2.83868
2,154,2.83354
4,154,2.81878
6,154,2.79442
8,154,2.7605
10,154,2.71708
12,154,2.66422
14,154,2.60202
16,154,2.53059
18,154,2.45004
20,154,2.36052
22,154,2.26218
24,154,2.15521
26,154,2.0398
28,154,1.91615
30,154,1.78452
32,154,1.64514
34,154,1.49831
36,154,1.3443
38,154,1.18344
40,154,1.01607
42,154,0.842547
44,154,0.663247
46,154,0.478576
48,154,0.288956
50,154,0.0948341
52,154,-0.103326
54,154,-0.305039
56,154,-0.509803
58,154,-0.717099
60,154,-0.926391
62,154,-1.13713
64,154,-1.34877
66,154,-1.56074
68,154,-1.77247
70,154,-1.9834
72,154,-2.19297
74,154,-2.40063
76,154,-2.60585
78,154,-2.80813
80,154,-3.00696
82,154,-3.20191
84,154,-3.39256
86,154,-3.57853
88,154,-3.75952
90,154,-3.93524
92,154,-4.10548
94,154,-4.27009
96,154,-4.42898
98,154,-4.58209
100,154,-4.72945
102,154,-4.87115
104,154,-5.00729
106,154,-5.13807
108,154,-5.26369
110,154,-5.38442
112,154,-5.50052
114,154,-5.6123
116,154,-5.72007
118,154,-5.82415
120,154,-5.92486
122,154,-6.02251
124,154,-6.11738
126,154,-6.20974
128,154,-6.29983
130,154,-6.38784
132,154,-6.47395
134,154,-6.55827
136,154,-6.64089
138,154,-6.72184
140,154,-6.8011
142,154,-6.87861
144,154,-6.95427
146,154,-7.02793
148,154,-7.09941
150,154,-7.16848
152,154,-7.23488
154,154,-7.29833
156,154,-7.35853
158,154,-7.41516
160,154,-7.4679
162,154,-7.51641
164,154,-7.56039
166,154,-7.59953
168,154,-7.63356
170,154,-7.66221
172,154,-7.68528
174,154,-7.7026
176,154,-7.71403
178,154,-7.7195
180,154,-7.71897
-180,156,-7.23532
-178,156,-7.23005
-176,156,-7.21988
-174,156,-7.2049
-172,156,-7.18523
-170,156,-7.16102
-168,156,-7.13245
-166,156,-7.09972
-164,156,-7.06304
-162,156,-7.02263
-160,156,-6.97874
-158,156,-6.93159
-156,156,-6.88143
-154,156,-6.82847
-152,156,-6.77292
-150,156,-6.71498
-148,156,-6.6548
-146,156,-6.59254
-144,156,-6.52831
-142,156,-6.46218
-140,156,-6.3942
-138,156,-6.32439
-136,156,-6.25273
-134,156,-6.17915
-132,156,-6.10357
-130,156,-6.02586
-128,156,-5.94587
-126,156,-5.86342
-124,156,-5.7783
-122,156,-5.6903
-120,156,-5.59918
-118,156,-5.5047
-116,156,-5.40659
-114,156,-5.30462
-112,156,-5.19854
-110,156,-5.08812
-108,156,-4.97316
-106,156,-4.85348
-104,156,-4.7289
-102,156,-4.59933
-100,156,-4.46466
-98,156,-4.32487
-96,156,-4.17994
-94,156,-4.02993
-92,156,-3.87492
-90,156,-3.71506
-88,156,-3.55053
-86,156,-3.38156
-84,156,-3.20841
-82,156,-3.0314
-80,156,-2.85086
-78,156,-2.66718
-76,156,-2.48074
-74,156,-2.292
-72,156,-2.10137
-70,156,-1.90934
-68,156,-1.71638
-66,156,-1.52296
-64,156,-1.32958
-62,156,-1.13671
-60,156,-0.944854
-58,156,-0.75448
-56,156,-0.566062
-54,156,-0.380063
-52,156,-0.196934
-50,156,-0.0171109
-48,156,0.158982
-46,156,0.330939
-44,156,0.498367
-42,156,0.660894
-40,156,0.818163
-38,156,0.969835
-36,156,1.11559
-34,156,1.25512
-32,156,1.38815
-30,156,1.51441
-28,156,1.63364
-26,156,1.74562
-24,156,1.85013
-22,156,1.94698
-20,156,2.03597
-18,156,2.11696
-16,156,2.18978
-14,156,2.25431
-12,156,2.31044
-10,156,2.35805
-8,156,2.39706
-6,156,2.42742
-4,156,2.44905
-2,156,2.46192
0,156,2.46601
2,156,2.46131
4,156,2.44783
6,156,2.42558
8,156,2.39461
10,156,2.35497
12,156,2.30673
14,156,2.24996
16,156,2.18478
18,156,2.1113
20,156,2.02964
22,156,1.93997
24,156,1.84244
26,156,1.73725
28,156,1.62458
30,156,1.50466
32,156,1.37772
34,156,1.24402
36,156,1.10384
38,156,0.957451
40,156,0.805174
42,156,0.647334
44,156,0.484275
46,156,0.316361
48,156,0.143974
50,156,-0.0324893
52,156,-0.212614
54,156,-0.395971
56,156,-0.582117
58,156,-0.770594
60,156,-0.960936
62,156,-1.15267
64,156,-1.3453
66,156,-1.53836
68,156,-1.73134
70,156,-1.92378
72,156,-2.11518
74,156,-2.30508
76,156,-2.49302
78,156,-2.67858
80,156,-2.86133
82,156,-3.04089
84,156,-3.2169
86,156,-3.38904
88,156,-3.55703
90,156,-3.72062
92,156,-3.87962
94,156,-4.03386
96,156,-4.18325
98,156,-4.32772
100,156,-4.46725
102,156,-4.60187
104,156,-4.73164
106,156,-4.85667
108,156,-4.97709
110,156,-5.09307
112,156,-5.2048
114,156,-5.31249
116,156,-5.41635
118,156,-5.51661
120,156,-5.6135
122,156,-5.70723
124,156,-5.79803
126,156,-5.88607
128,156,-5.97155
130,156,-6.05461
132,156,-6.13539
134,156,-6.21397
136,156,-6.29043
138,156,-6.36479
140,156,-6.43706
142,156,-6.50721
144,156,-6.57517
146,156,-6.64084
148,156,-6.70411
150,156,-6.76481
152,156,-6.82278
154,156,-6.87783
156,156,-6.92976
158,156,-6.97833
160,156,-7.02334
162,156,-7.06456
164,156,-7.10178
166,156,-7.1348
168,156,-7.16342
170,156,-7.18748
172,156,-7.20683
174,156,-7.22136
176,156,-7.23097
178,156,-7.23563
180,156,-7.23532
-180,158,-6.78137
-178,158,-6.77711
-176,158,-6.76872
-174,158,-6.75627
-172,158,-6.73985
-170,158,-6.71955
-168,158,-6.69549
-166,158,-6.66781
-164,158,-6.63665
-162,158,-6.60216
-160,158,-6.5645
-158,158,-6.52382
-156,158,-6.48028
-154,158,-6.43403
-152,158,-6.38521
-150,158,-6.33393
-148,158,-6.2803
-146,158,-6.22443
-144,158,-6.16636
-142,158,-6.10616
-140,158,-6.04384
-138,158,-5.9794
-136,158,-5.91282
-134,158,-5.84404
-132,158,-5.773
-130,158,-5.69959
-128,158,-5.62371
-126,158,-5.54521
-124,158,-5.46395
-122,158,-5.37976
-120,158,-5.29249
-118,158,-5.20194
-116,158,-5.10796
-114,158,-5.01035
-112,158,-4.90897
-110,158,-4.80366
-108,158,-4.69428
-106,158,-4.58072
-104,158,-4.46289
-102,158,-4.34071
-100,158,-4.21415
-98,158,-4.08321
-96,158,-3.94792
-94,158,-3.80834
-92,158,-3.66457
-90,158,-3.51675
-88,158,-3.36505
-86,158,-3.20967
-84,158,-3.05085
-82,158,-2.88886
-80,158,-2.724
-78,158,-2.55658
-76,158,-2.38695
-74,158,-2.21548
-72,158,-2.04253
-70,158,-1.86852
-68,158,-1.69383
-66,158,-1.51888
-64,158,-1.3441
-62,158,-1.16988
-60,158,-0.996657
-58,158,-0.824838
-56,158,-0.654832
-54,158,-0.48704
-52,158,-0.321857
-50,158,-0.159665
-48,158,-0.000837323
-46,158,0.154267
-44,158,0.305301
-42,158,0.451931
-40,158,0.593839
-38,158,0.73072
-36,158,0.862284
-34,158,0.988259
-32,158,1.10838
-30,158,1.22242
-28,158,1.33013
-26,158,1.43131
-24,158,1.52576
-22,158,1.61329
-20,158,1.69375
-18,158,1.76697
-16,158,1.83283
-14,158,1.89119
-12,158,1.94195
-10,158,1.98502
-8,158,2.02032
-6,158,2.04777
-4,158,2.06734
-2,158,2.07898
0,158,2.08268
2,158,2.07843
4,158,2.06622
6,158,2.04609
8,158,2.01807
10,158,1.98221
12,158,1.93857
14,158,1.88723
16,158,1.82829
18,158,1.76186
20,158,1.68805
22,158,1.60701
24,158,1.51888
26,158,1.42385
28,158,1.32209
30,158,1.21381
32,158,1.09922
34,158,0.978544
36,158,0.852041
38,158,0.719971
40,158,0.582613
42,158,0.44026
44,158,0.293221
46,158,0.141821
48,158,-0.0136018
50,158,-0.172696
52,158,-0.335096
54,158,-0.500426
56,158,-0.668298
58,158,-0.838315
60,158,-1.01007
62,158,-1.18316
64,158,-1.35716
66,158,-1.53166
68,158,-1.70625
70,158,-1.8805
72,158,-2.05401
74,158,-2.22639
76,158,-2.39725
78,158,-2.56622
80,158,-2.73295
82,158,-2.89711
84,158,-3.05838
86,158,-3.2165
88,158,-3.37121
90,158,-3.5223
92,158,-3.66958
94,158,-3.81291
96,158,-3.95216
98,158,-4.08726
100,158,-4.21816
102,158,-4.34485
104,158,-4.46735
106,158,-4.58571
108,158,-4.7
110,158,-4.81033
112,158,-4.91679
114,158,-5.01954
116,158,-5.11871
118,158,-5.21445
120,158,-5.30691
122,158,-5.39625
124,158,-5.48261
126,158,-5.56613
128,158,-5.64694
130,158,-5.72514
132,158,-5.80084
134,158,-5.8741
136,158,-5.94498
138,158,-6.01351
140,158,-6.0797
142,158,-6.14353
144,158,-6.20497
146,158,-6.26396
148,158,-6.32042
150,158,-6.37426
152,158,-6.42537
154,158,-6.47362
156,158,-6.51889
158,158,-6.56103
160,158,-6.59989
162,158,-6.63534
164,158,-6.66723
166,158,-6.69544
168,158,-6.71984
170,158,-6.74031
172,158,-6.75678
174,158,-6.76916
176,158,-6.7774
178,158,-6.78148
180,158,-6.78137
-180,160,-6.35195
-178,160,-6.3485
-176,160,-6.34154
-174,160,-6.3311
-172,160,-6.31724
-170,160,-6.30003
-168,160,-6.27955
-166,160,-6.25587
-164,160,-6.2291
-162,160,-6.19932
-160,160,-6.16664
-158,160,-6.13117
-156,160,-6.09298
-154,160,-6.05219
-152,160,-6.00887
-150,160,-5.96309
-148,160,-5.91493
-146,160,-5.86444
-144,160,-5.81165
-142,160,-5.75659
-140,160,-5.69926
-138,160,-5.63967
-136,160,-5.57777
-134,160,-5.51354
-132,160,-5.44691
-130,160,-5.37781
-128,160,-5.30617
-126,160,-5.23188
-124,160,-5.15484
-122,160,-5.07495
-120,160,-4.99208
-118,160,-4.90613
-116,160,-4.81697
-114,160,-4.7245
-112,160,-4.62862
-110,160,-4.52922
-108,160,-4.42625
-106,160,-4.31962
-104,160,-4.2093
-102,160,-4.09527
-100,160,-3.97752
-98,160,-3.85607
-96,160,-3.73099
-94,160,-3.60234
-92,160,-3.47023
-90,160,-3.33479
-88,160,-3.19617
-86,160,-3.05456
-84,160,-2.91018
-82,160,-2.76324
-80,160,-2.614
-78,160,-2.46274
-76,160,-2.30975
-74,160,-2.15533
-72,160,-1.99981
-70,160,-1.84352
-68,160,-1.68679
-66,160,-1.52997
-64,160,-1.37343
-62,160,-1.2175
-60,160,-1.06254
-58,160,-0.908918
-56,160,-0.756969
-54,160,-0.607041
-52,160,-0.459475
-50,160,-0.314601
-48,160,-0.172744
-46,160,-0.0342163
-44,160,0.100677
-42,160,0.231644
-40,160,0.358403
-38,160,0.480684
-36,160,0.598231
-34,160,0.710798
-32,160,0.818155
-30,160,0.920083
-28,160,1.01638
-26,160,1.10684
-24,160,1.19131
-22,160,1.2696
-20,160,1.34157
-18,160,1.40708
-16,160,1.466
-14,160,1.51822
-12,160,1.56365
-10,160,1.60219
-8,160,1.63378
-6,160,1.65836
-4,160,1.67587
-2,160,1.68629
0,160,1.6896
2,160,1.68579
4,160,1.67486
6,160,1.65684
8,160,1.63176
10,160,1.59966
12,160,1.56061
14,160,1.51468
16,160,1.46195
18,160,1.40252
20,160,1.3365
22,160,1.26403
24,160,1.18524
26,160,1.10029
28,160,1.00934
30,160,0.912575
32,160,0.810189
34,160,0.70239
36,160,0.5894
38,160,0.471453
40,160,0.348798
42,160,0.221695
44,160,0.0904171
46,160,-0.0447509
48,160,-0.183512
50,160,-0.325561
52,160,-0.470578
54,160,-0.618239
56,160,-0.76821
58,160,-0.920148
60,160,-1.07371
62,160,-1.22854
64,160,-1.38429
66,160,-1.54061
68,160,-1.69714
70,160,-1.85354
72,160,-2.00946
74,160,-2.16457
76,160,-2.31855
78,160,-2.47108
80,160,-2.62186
82,160,-2.77061
84,160,-2.91708
86,160,-3.06102
88,160,-3.20221
90,160,-3.34047
92,160,-3.47561
94,160,-3.60751
96,160,-3.73603
98,160,-3.8611
100,160,-3.98264
102,160,-4.10063
104,160,-4.21504
106,160,-4.32587
108,160,-4.43317
110,160,-4.53696
112,160,-4.63732
114,160,-4.73432
116,160,-4.82803
118,160,-4.91856
120,160,-5.00599
122,160,-5.09042
124,160,-5.17195
126,160,-5.25067
128,160,-5.32665
130,160,-5.39998
132,160,-5.47072
134,160,-5.53893
136,160,-5.60464
138,160,-5.66788
140,160,-5.72866
142,160,-5.78697
144,160,-5.84281
146,160,-5.89614
148,160,-5.94692
150,160,-5.99508
152,160,-6.04057
154,160,-6.08331
156,160,-6.12321
158,160,-6.1602
160,160,-6.19418
162,160,-6.22507
164,160,-6.25277
166,160,-6.27721
168,160,-6.29832
170,160,-6.31602
172,160,-6.33026
174,160,-6.341
176,160,-6.3482
178,160,-6.35185
180,160,-6.35195
-180,162,-5.94202
-178,162,-5.93923
-176,162,-5.9334
-174,162,-5.92456
-172,162,-5.91273
-170,162,-5.89797
-168,162,-5.88032
-166,162,-5.85983
-164,162,-5.83655
-162,162,-5.81055
-160,162,-5.78189
-158,162,-5.75063
-156,162,-5.71682
-154,162,-5.68052
-152,162,-5.64177
-150,162,-5.60063
-148,162,-5.55713
-146,162,-5.51129
-144,162,-5.46314
-142,162,-5.41268
-140,162,-5.35992
-138,162,-5.30484
-136,162,-5.24742
-134,162,-5.18764
-132,162,-5.12545
-130,162,-5.06081
-128,162,-4.99365
-126,162,-4.92393
-124,162,-4.85157
-122,162,-4.7765
-120,162,-4.69865
-118,162,-4.61796
-116,162,-4.53436
-114,162,-4.44779
-112,162,-4.35818
-110,162,-4.26551
-108,162,-4.16972
-106,162,-4.0708
-104,162,-3.96875
-102,162,-3.86356
-100,162,-3.75527
-98,162,-3.64392
-96,162,-3.52957
-94,162,-3.4123
-92,162,-3.29223
-90,162,-3.16947
-88,162,-3.04416
-86,162,-2.91647
-84,162,-2.78658
-82,162,-2.65469
-80,162,-2.52101
-78,162,-2.38578
-76,162,-2.24924
-74,162,-2.11165
-72,162,-1.97327
-70,162,-1.83438
-68,162,-1.69527
-66,162,-1.55622
-64,162,-1.41753
-62,162,-1.2795
-60,162,-1.14242
-58,162,-1.00659
-56,162,-0.872307
-54,162,-0.739862
-52,162,-0.609543
-50,162,-0.481633
-48,162,-0.356408
-46,162,-0.234139
-44,162,-0.115086
-42,162,0.000497235
-40,162,0.112366
-38,162,0.220286
-36,162,0.324033
-34,162,0.423392
-32,162,0.51816
-30,162,0.608144
-28,162,0.693163
-26,162,0.773046
-24,162,0.847635
-22,162,0.916782
-20,162,0.980352
-18,162,1.03822
-16,162,1.09028
-14,162,1.13642
-12,162,1.17655
-10,162,1.21061
-8,162,1.23853
-6,162,1.26024
-4,162,1.27572
-2,162,1.28493
0,162,1.28785
2,162,1.28448
4,162,1.27483
6,162,1.2589
8,162,1.23674
10,162,1.20838
12,162,1.17388
14,162,1.1333
16,162,1.08672
18,162,1.03423
20,162,0.975927
22,162,0.911933
24,162,0.842369
26,162,0.767371
28,162,0.68709
30,162,0.601685
32,162,0.51133
34,162,0.416206
36,162,0.316511
38,162,0.212448
40,162,0.104236
42,162,-0.00789952
44,162,-0.123721
46,162,-0.242982
48,162,-0.365427
50,162,-0.490792
52,162,-0.618807
54,162,-0.749192
56,162,-0.881665
58,162,-1.01594
60,162,-1.15171
62,162,-1.2887
64,162,-1.42661
66,162,-1.56513
68,162,-1.70398
70,162,-1.84287
72,162,-1.9815
74,162,-2.1196
76,162,-2.25691
78,162,-2.39315
80,162,-2.52808
82,162,-2.66146
84,162,-2.79307
86,162,-2.9227
88,162,-3.05017
90,162,-3.17529
92,162,-3.29793
94,162,-3.41794
96,162,-3.53521
98,162,-3.64965
100,162,-3.76118
102,162,-3.86973
104,162,-3.97529
106,162,-4.07781
108,162,-4.1773
110,162,-4.27375
112,162,-4.3672
114,162,-4.45766
116,162,-4.54518
118,162,-4.62981
120,162,-4.71159
122,162,-4.79057
124,162,-4.86681
126,162,-4.94036
128,162,-5.01127
130,162,-5.0796
132,162,-5.14536
134,162,-5.20862
136,162,-5.26938
138,162,-5.32767
140,162,-5.38349
142,162,-5.43686
144,162,-5.48776
146,162,-5.53617
148,162,-5.58208
150,162,-5.62546
152,162,-5.66626
154,162,-5.70445
156,162,-5.73997
158,162,-5.77279
160,162,-5.80284
162,162,-5.83009
164,162,-5.85447
166,162,-5.87594
168,162,-5.89447
170,162,-5.91
172,162,-5.92252
174,162,-5.93199
176,162,-5.9384
