Phi[deg],Theta[deg],rETotal[mV]
-94,92,76.1919
-92,92,48.5784
-90,92,33.428
-88,92,46.4377
-86,92,73.6758
-84,92,103.734
-82,92,133.702
-80,92,162.531
-78,92,189.693
-76,92,214.918
-74,92,238.157
-72,92,259.62
-70,92,279.828
-68,92,299.691
-66,92,320.562
-64,92,344.257
-62,92,372.97
-60,92,409.084
-58,92,454.899
-56,92,512.36
-54,92,582.9
-52,92,667.415
-50,92,766.334
-48,92,879.718
-46,92,1007.35
-44,92,1148.76
-42,92,1303.31
-40,92,1470.12
-38,92,1648.13
-36,92,1836.06
-34,92,2032.44
-32,92,2235.58
-30,92,2443.57
-28,92,2654.35
-26,92,2865.68
-24,92,3075.2
-22,92,3280.44
-20,92,3478.88
-18,92,3668
-16,92,3845.31
-14,92,4008.39
-12,92,4154.99
-10,92,4283.01
-8,92,4390.6
-6,92,4476.18
-4,92,4538.47
-2,92,4576.51
0,92,4589.72
2,92,4577.87
4,92,4541.14
6,92,4480.05
8,92,4395.51
10,92,4288.75
12,92,4161.34
14,92,4015.13
16,92,3852.2
18,92,3674.83
20,92,3485.47
22,92,3286.62
24,92,3080.87
26,92,2870.76
28,92,2658.82
30,92,2447.43
32,92,2238.87
34,92,2035.24
36,92,1838.46
38,92,1650.21
40,92,1472
42,92,1305.1
44,92,1150.57
46,92,1009.26
48,92,881.84
50,92,768.742
52,92,670.183
54,92,586.085
56,92,515.996
58,92,458.99
60,92,413.597
62,92,377.836
64,92,349.385
66,92,325.852
68,92,305.045
70,92,285.161
72,92,264.86
74,92,243.244
76,92,219.805
78,92,194.342
80,92,166.915
82,92,137.805
84,92,107.556
86,92,77.2323
88,92,49.6781
90,92,35.4564
92,92,48.8563
94,92,76.0375
96,92,106.032
98,92,135.89
100,92,164.539
102,92,191.443
104,92,216.344
106,92,239.219
108,92,260.311
110,92,280.19
112,92,299.821
114,92,320.617
116,92,344.438
118,92,373.498
120,92,410.157
122,92,456.644
124,92,514.808
126,92,585.98
128,92,670.971
130,92,770.156
132,92,883.573
134,92,1011
136,92,1152.02
138,92,1306
140,92,1472.15
142,92,1649.45
144,92,1836.71
146,92,2032.49
148,92,2235.18
150,92,2442.92
152,92,2653.68
154,92,2865.23
156,92,3075.2
158,92,3281.11
160,92,3480.39
162,92,3670.46
164,92,3848.75
166,92,4012.8
168,92,4160.26
170,92,4288.98
172,92,4397.04
174,92,4482.81
176,92,4545
178,92,4582.66
180,92,4595.21
-180,94,4594.85
-178,94,4582.31
-176,94,4544.8
-174,94,4482.92
-172,94,4397.64
-170,94,4290.29
-168,94,4162.49
-166,94,4016.14
-164,94,3853.39
-162,94,3676.53
-160,94,3488.02
-158,94,3290.35
-156,94,3086.06
-154,94,2877.66
-152,94,2667.57
-150,94,2458.12
-148,94,2251.49
-146,94,2049.67
-144,94,1854.49
-142,94,1667.55
-140,94,1490.25
-138,94,1323.8
-136,94,1169.2
-134,94,1027.27
-132,94,898.629
-130,94,783.732
-128,94,682.829
-126,94,595.934
-124,94,522.752
-122,94,462.583
-120,94,414.232
-118,94,375.996
-116,94,345.758
-114,94,321.222
-112,94,300.179
-110,94,280.737
-108,94,261.439
-106,94,241.281
-104,94,219.681
-102,94,196.42
-100,94,171.604
-98,94,145.675
-96,94,119.528
-94,94,94.8963
-92,94,75.2866
-90,94,66.8496
-88,94,74.0591
-86,94,93.1097
-84,94,117.718
-82,94,144.157
-80,94,170.574
-78,94,196.009
-76,94,219.965
-74,94,242.275
-72,94,263.081
-70,94,282.874
-68,94,302.544
-66,94,323.435
-64,94,347.344
-62,94,376.437
-60,94,413.054
-58,94,459.437
-56,94,517.479
-54,94,588.566
-52,94,673.565
-50,94,772.889
-48,94,886.592
-46,94,1014.45
-44,94,1156.01
-42,94,1310.62
-40,94,1477.4
-38,94,1655.31
-36,94,1843.05
-34,94,2039.16
-32,94,2241.95
-30,94,2449.53
-28,94,2659.83
-26,94,2870.62
-24,94,3079.55
-22,94,3284.18
-20,94,3481.98
-18,94,3670.46
-16,94,3847.14
-14,94,4009.63
-12,94,4155.67
-10,94,4283.2
-8,94,4390.38
-6,94,4475.63
-4,94,4537.67
-2,94,4575.57
0,94,4588.75
2,94,4576.98
4,94,4540.43
6,94,4479.61
8,94,4395.44
10,94,4289.13
12,94,4162.24
14,94,4016.6
16,94,3854.29
18,94,3677.57
20,94,3488.86
22,94,3290.66
24,94,3085.53
26,94,2876.02
28,94,2664.61
30,94,2453.69
32,94,2245.53
34,94,2042.22
36,94,1845.66
38,94,1657.54
40,94,1479.36
42,94,1312.4
44,94,1157.7
46,94,1016.14
48,94,888.361
50,94,774.827
52,94,675.757
54,94,591.089
56,94,520.4
58,94,462.802
60,94,416.873
62,94,380.685
64,94,351.961
66,94,328.339
68,94,307.642
70,94,288.073
72,94,268.295
74,94,247.426
76,94,224.99
78,94,200.855
80,94,175.201
82,94,148.538
84,94,121.836
86,94,96.9327
88,94,77.4547
90,94,69.4839
92,94,77.0337
94,94,96.1397
96,94,120.661
98,94,146.924
100,94,173.084
102,94,198.18
104,94,221.73
106,94,243.592
108,94,263.951
110,94,283.349
112,94,302.741
114,94,323.537
116,94,347.587
118,94,377.078
120,94,414.321
122,94,461.481
124,94,520.338
126,94,592.164
128,94,677.73
130,94,777.385
132,94,891.155
134,94,1018.82
136,94,1159.95
138,94,1313.93
140,94,1479.96
142,94,1657.04
144,94,1843.98
146,94,2039.37
148,94,2241.58
150,94,2448.78
152,94,2658.95
154,94,2869.88
156,94,3079.2
158,94,3284.46
160,94,3483.1
162,94,3672.56
164,94,3850.28
166,94,4013.81
168,94,4160.82
170,94,4289.15
172,94,4396.92
174,94,4482.49
176,94,4544.57
178,94,4582.22
180,94,4594.85
-180,96,4594.01
-178,96,4581.67
-176,96,4544.51
-174,96,4483.13
-172,96,4398.48
-170,96,4291.87
-168,96,4164.91
-166,96,4019.47
-164,96,3857.68
-162,96,3681.83
-160,96,3494.31
-158,96,3297.64
-156,96,3094.31
-154,96,2886.82
-152,96,2677.57
-150,96,2468.88
-148,96,2262.91
-146,96,2061.65
-144,96,1866.91
-142,96,1680.28
-140,96,1503.16
-138,96,1336.76
-136,96,1182.06
-134,96,1039.87
-132,96,910.827
-130,96,795.363
-128,96,693.735
-126,96,605.962
-124,96,531.776
-122,96,470.522
-120,96,421.084
-118,96,381.855
-116,96,350.822
-114,96,325.774
-112,96,304.558
-110,96,285.311
-108,96,266.585
-106,96,247.39
-104,96,227.165
-102,96,205.749
-100,96,183.347
-98,96,160.563
-96,96,138.505
-94,96,119.01
-92,96,104.86
-90,96,99.3204
-88,96,104.134
-86,96,117.859
-84,96,137.293
-82,96,159.582
-80,96,182.809
-78,96,205.797
-76,96,227.878
-74,96,248.778
-72,96,268.576
-70,96,287.728
-68,96,307.113
-66,96,328.063
-64,96,352.353
-62,96,382.107
-60,96,419.592
-58,96,466.961
-56,96,526.012
-54,96,598.057
-52,96,683.909
-50,96,783.952
-48,96,898.226
-46,96,1026.5
-44,96,1168.33
-42,96,1323.05
-40,96,1489.8
-38,96,1667.53
-36,96,1854.95
-34,96,2050.61
-32,96,2252.81
-30,96,2459.68
-28,96,2669.16
-26,96,2879.06
-24,96,3087.02
-22,96,3290.61
-20,96,3487.37
-18,96,3674.8
-16,96,3850.45
-14,96,4011.96
-12,96,4157.09
-10,96,4283.82
-8,96,4390.3
-6,96,4475
-4,96,4536.64
-2,96,4574.3
0,96,4587.41
2,96,4575.74
4,96,4539.45
6,96,4479.06
8,96,4395.46
10,96,4289.86
12,96,4163.81
14,96,4019.1
16,96,3857.78
18,96,3682.11
20,96,3494.47
22,96,3297.34
24,96,3093.25
26,96,2884.72
28,96,2674.21
30,96,2464.11
32,96,2256.64
34,96,2053.89
36,96,1857.75
38,96,1669.91
40,96,1491.85
42,96,1324.83
44,96,1169.92
46,96,1027.98
48,96,899.678
50,96,785.46
52,96,685.565
54,96,599.958
56,96,528.254
58,96,469.627
60,96,422.739
62,96,385.752
64,96,356.473
66,96,332.595
68,96,311.972
70,96,292.816
72,96,273.795
74,96,254.038
76,96,233.097
78,96,210.906
80,96,187.755
82,96,164.324
84,96,141.795
86,96,122.075
88,96,107.973
90,96,102.659
92,96,107.672
94,96,121.445
96,96,140.779
98,96,162.852
100,96,185.761
102,96,208.342
104,96,229.947
106,96,250.332
108,96,269.624
110,96,288.34
112,96,307.428
114,96,328.293
116,96,352.767
118,96,382.99
120,96,421.195
122,96,469.445
124,96,529.417
126,96,602.294
128,96,688.787
130,96,789.21
132,96,903.57
134,96,1031.64
136,96,1173
138,96,1327.02
140,96,1492.93
142,96,1669.72
144,96,1856.22
146,96,2051.01
148,96,2252.51
150,96,2458.88
152,96,2668.13
154,96,2878.06
156,96,3086.34
158,96,3290.53
160,96,3488.1
162,96,3676.51
164,96,3853.24
166,96,4015.85
168,96,4162.03
170,96,4289.66
172,96,4396.85
174,96,4481.99
176,96,4543.79
178,96,4581.32
180,96,4594.01
-180,98,4592.67
-178,98,4580.57
-176,98,4543.87
-174,98,4483.14
-172,98,4399.34
-170,98,4293.75
-168,98,4167.94
-166,98,4023.77
-164,98,3863.33
-162,98,3688.88
-160,98,3502.79
-158,98,3307.53
-156,98,3105.57
-154,98,2899.38
-152,98,2691.35
-150,98,2483.75
-148,98,2278.74
-146,98,2078.29
-144,98,1884.18
-142,98,1698.01
-140,98,1521.17
-138,98,1354.85
-136,98,1200.03
-134,98,1057.51
-132,98,927.919
-130,98,811.693
-128,98,709.085
-126,98,620.128
-124,98,544.582
-122,98,481.856
-120,98,430.929
-118,98,390.321
-116,98,358.154
-114,98,332.332
-112,98,310.783
-110,98,291.68
-108,98,273.586
-106,98,255.511
-104,98,236.905
-102,98,217.625
-100,98,197.919
-98,98,178.431
-96,98,160.238
-94,98,144.898
-92,98,134.346
-90,98,130.412
-88,98,133.939
-86,98,144.246
-84,98,159.579
-82,98,177.997
-80,98,197.9
-78,98,218.153
-76,98,238.05
-74,98,257.27
-72,98,275.863
-70,98,294.276
-68,98,313.384
-66,98,334.513
-64,98,359.415
-62,98,390.15
-60,98,428.89
-58,98,477.661
-56,98,538.139
-54,98,611.532
-52,98,698.583
-50,98,799.635
-48,98,914.71
-46,98,1043.57
-44,98,1185.77
-42,98,1340.64
-40,98,1507.34
-38,98,1684.8
-36,98,1871.76
-34,98,2066.76
-32,98,2268.12
-30,98,2474
-28,98,2682.34
-26,98,2890.97
-24,98,3097.57
-22,98,3299.74
-20,98,3495.04
-18,98,3681
-16,98,3855.23
-14,98,4015.38
-12,98,4159.26
-10,98,4284.86
-8,98,4390.39
-6,98,4474.32
-4,98,4535.4
-2,98,4572.72
0,98,4585.71
2,98,4574.16
4,98,4538.22
6,98,4478.41
8,98,4395.59
10,98,4290.97
12,98,4166.04
14,98,4022.6
16,98,3862.66
18,98,3688.44
20,98,3502.28
22,98,3306.63
24,98,3103.98
26,98,2896.83
28,98,2687.61
30,98,2478.65
32,98,2272.18
34,98,2070.26
36,98,1874.74
38,98,1687.32
40,98,1509.47
42,98,1342.44
44,98,1187.29
46,98,1044.89
48,98,915.894
50,98,800.768
52,98,699.763
54,98,612.869
56,98,539.754
58,98,479.672
60,98,431.394
62,98,393.21
64,98,363.043
66,98,338.675
68,98,318.006
70,98,299.262
72,98,281.108
74,98,262.669
76,98,243.508
78,98,223.588
80,98,203.243
82,98,183.194
84,98,164.583
86,98,149.01
88,98,138.406
90,98,134.531
92,98,138.116
94,98,148.391
96,98,163.572
98,98,181.72
100,98,201.246
102,98,221.031
104,98,240.392
106,98,259.046
108,98,277.097
110,98,295.057
112,98,313.879
114,98,334.964
116,98,360.119
118,98,391.416
120,98,430.979
122,98,480.736
124,98,542.227
126,98,616.528
128,98,704.274
130,98,805.736
132,98,920.901
134,98,1049.53
136,98,1191.21
138,98,1345.32
140,98,1511.07
142,98,1687.49
144,98,1873.4
146,98,2067.42
148,98,2267.95
150,98,2473.2
152,98,2681.19
154,98,2889.76
156,98,3096.6
158,98,3299.3
160,98,3495.38
162,98,3682.32
164,98,3857.64
166,98,4018.93
168,98,4163.92
170,98,4290.51
172,98,4396.84
174,98,4481.32
176,98,4542.68
178,98,4579.98
180,98,4592.67
-180,100,4590.88
-178,100,4579.03
-176,100,4542.87
-174,100,4482.96
-172,100,4400.22
-170,100,4295.9
-168,100,4171.56
-166,100,4029.01
-164,100,3870.31
-162,100,3697.66
-160,100,3513.41
-158,100,3319.97
-156,100,3119.8
-154,100,2915.3
-152,100,2708.85
-150,100,2502.69
-148,100,2298.94
-146,100,2099.55
-144,100,1906.29
-142,100,1720.75
-140,100,1544.3
-138,100,1378.11
-136,100,1223.16
-134,100,1080.26
-132,100,950.015
-130,100,832.86
-128,100,729.052
-126,100,638.637
-124,100,561.412
-122,100,496.853
-120,100,444.05
-118,100,401.667
-116,100,367.99
-114,100,341.068
-112,100,318.929
-110,100,299.799
-108,100,282.252
-106,100,265.282
-104,100,248.321
-102,100,231.204
-100,100,214.148
-98,100,197.73
-96,100,182.864
-94,100,170.744
-92,100,162.684
-90,100,159.781
-88,100,162.506
-86,100,170.487
-84,100,182.687
-82,100,197.805
-80,100,214.624
-78,100,232.187
-76,100,249.857
-74,100,267.341
-72,100,284.711
-70,100,302.431
-68,100,321.392
-66,100,342.922
-64,100,368.739
-62,100,400.825
-60,100,441.225
-58,100,491.812
-56,100,554.112
-54,100,629.212
-52,100,717.773
-50,100,820.091
-48,100,936.165
-46,100,1065.75
-44,100,1208.39
-42,100,1363.43
-40,100,1530.03
-38,100,1707.12
-36,100,1893.46
-34,100,2087.6
-32,100,2287.88
-30,100,2492.45
-28,100,2699.32
-26,100,2906.32
-24,100,3111.17
-22,100,3311.52
-20,100,3504.95
-18,100,3689.06
-16,100,3861.46
-14,100,4019.89
-12,100,4162.18
-10,100,4286.36
-8,100,4390.67
-6,100,4473.61
-4,100,4533.97
-2,100,4570.85
0,100,4583.69
2,100,4572.29
4,100,4536.78
6,100,4477.69
8,100,4395.85
10,100,4292.44
12,100,4168.95
14,100,4027.11
16,100,3868.92
18,100,3696.53
20,100,3512.25
22,100,3318.5
24,100,3117.71
26,100,2912.32
28,100,2704.75
30,100,2497.29
32,100,2292.12
34,100,2091.29
36,100,1896.62
38,100,1709.79
40,100,1532.26
42,100,1365.27
44,100,1209.89
46,100,1066.96
48,100,937.143
50,100,820.921
52,100,718.552
54,100,630.06
56,100,555.167
58,100,493.221
60,100,443.124
62,100,403.317
64,100,371.877
66,100,346.703
68,100,325.763
70,100,307.303
72,100,289.977
74,100,272.887
76,100,255.576
78,100,237.983
80,100,220.416
82,100,203.525
84,100,188.279
86,100,175.903
88,100,167.7
90,100,164.723
92,100,167.371
94,100,175.214
96,100,187.178
98,100,201.954
100,100,218.33
102,100,235.364
104,100,252.449
106,100,269.333
108,100,286.146
110,100,303.426
112,100,322.144
114,100,343.702
116,100,369.868
118,100,402.625
120,100,443.957
122,100,495.626
124,100,559.016
126,100,635.079
128,100,724.368
130,100,827.106
132,100,943.258
134,100,1072.58
136,100,1214.64
138,100,1368.85
140,100,1534.41
142,100,1710.36
144,100,1895.54
146,100,2088.57
148,100,2287.89
150,100,2491.72
152,100,2698.12
154,100,2904.96
156,100,3109.96
158,100,3310.77
160,100,3504.93
162,100,3689.97
164,100,3863.47
166,100,4023.05
168,100,4166.49
170,100,4291.71
172,100,4396.9
174,100,4480.49
176,100,4541.24
178,100,4578.22
180,100,4590.88
-180,102,4588.64
-178,102,4577.07
-176,102,4541.54
-174,102,4482.59
-172,102,4401.11
-170,102,4298.33
-168,102,4175.76
-166,102,4035.17
-164,102,3878.57
-162,102,3708.12
-160,102,3526.11
-158,102,3334.92
-156,102,3136.93
-154,102,2934.53
-152,102,2730.03
-150,102,2525.65
-148,102,2323.46
-146,102,2125.41
-144,102,1933.23
-142,102,1748.49
-140,102,1572.55
-138,102,1406.58
-136,102,1251.54
-134,102,1108.22
-132,102,977.244
-130,102,859.033
-128,102,753.846
-126,102,661.746
-124,102,582.564
-122,102,515.85
-120,102,460.806
-118,102,416.256
-116,102,380.665
-114,102,352.253
-112,102,329.175
-110,102,309.723
-108,102,292.484
-106,102,276.432
-104,102,260.948
-102,102,245.807
-100,102,231.139
-98,102,217.389
-96,102,205.26
-94,102,195.624
-92,102,189.368
-90,102,187.187
-88,102,189.366
-86,102,195.682
-84,102,205.485
-82,102,217.899
-80,102,232.041
-78,102,247.169
-76,102,262.781
-74,102,278.67
-72,102,294.971
-70,102,312.197
-68,102,331.273
-66,102,353.53
-64,102,380.642
-62,102,414.49
-60,102,456.965
-58,102,509.766
-56,102,574.25
-54,102,651.375
-52,102,741.713
-50,102,845.509
-48,102,962.738
-46,102,1093.15
-44,102,1236.28
-42,102,1391.48
-40,102,1557.9
-38,102,1734.51
-36,102,1920.06
-34,102,2113.11
-32,102,2312.03
-30,102,2515.01
-28,102,2720.07
-26,102,2925.07
-24,102,3127.8
-22,102,3325.93
-20,102,3517.09
-18,102,3698.94
-16,102,3869.15
-14,102,4025.49
-12,102,4165.85
-10,102,4288.31
-8,102,4391.15
-6,102,4472.91
-4,102,4532.39
-2,102,4568.73
0,102,4581.38
2,102,4570.14
4,102,4535.16
6,102,4476.92
8,102,4396.25
10,102,4294.31
12,102,4172.53
14,102,4032.63
16,102,3876.53
18,102,3706.36
20,102,3524.36
22,102,3332.9
24,102,3134.36
26,102,2931.15
28,102,2725.6
30,102,2519.97
32,102,2316.43
34,102,2116.95
36,102,1923.37
38,102,1737.33
40,102,1560.25
42,102,1393.39
44,102,1237.79
46,102,1094.3
48,102,963.581
50,102,846.115
52,102,742.177
54,102,651.82
56,102,574.826
58,102,510.64
60,102,458.303
62,102,416.433
64,102,383.285
66,102,356.907
68,102,335.357
70,102,316.915
72,102,300.22
74,102,284.334
76,102,268.743
78,102,253.321
80,102,238.289
82,102,224.162
84,102,211.695
86,102,201.782
88,102,195.311
90,102,192.944
92,102,194.925
94,102,200.99
96,102,210.461
98,102,222.451
100,102,236.079
102,102,250.622
104,102,265.61
106,102,280.883
108,102,296.638
110,102,313.466
112,102,332.374
114,102,354.761
116,102,382.34
118,102,416.979
120,102,460.493
122,102,514.459
124,102,580.091
126,102,658.211
128,102,749.287
130,102,853.495
132,102,970.775
134,102,1100.88
136,102,1243.37
138,102,1397.66
140,102,1562.96
142,102,1738.33
144,102,1922.6
146,102,2114.44
148,102,2312.29
150,102,2514.41
152,102,2718.88
154,102,2923.61
156,102,3126.39
158,102,3324.89
160,102,3516.72
162,102,3699.46
164,102,3870.73
166,102,4028.22
168,102,4169.74
170,102,4293.29
172,102,4397.06
174,102,4479.55
176,102,4539.51
178,102,4576.06
180,102,4588.64
-180,104,4586
-178,104,4574.73
-176,104,4539.9
-174,104,4482.05
-172,104,4402.03
-170,104,4301.03
-168,104,4180.52
-166,104,4042.22
-164,104,3888.09
-162,104,3720.22
-160,104,3540.86
-158,104,3352.31
-156,104,3156.91
-154,104,2957
-152,104,2754.82
-150,104,2552.56
-148,104,2352.27
-146,104,2155.83
-144,104,1964.97
-142,104,1781.23
-140,104,1605.95
-138,104,1440.3
-136,104,1285.22
-134,104,1141.5
-132,104,1009.75
-130,104,890.4
-128,104,783.704
-126,104,689.742
-124,104,608.382
-122,104,539.239
-120,104,481.632
-118,104,434.542
-116,104,396.625
-114,104,366.288
-112,104,341.836
-110,104,321.652
-108,104,304.346
-106,104,288.865
-104,104,274.526
-102,104,261.012
-100,104,248.333
-98,104,236.774
-96,104,226.826
-94,104,219.096
-92,104,214.178
-90,104,212.522
-88,104,214.308
-86,104,219.396
-84,104,227.363
-82,104,237.622
-80,104,249.553
-78,104,262.629
-76,104,276.509
-74,104,291.106
-72,104,306.651
-70,104,323.729
-68,104,343.306
-66,104,366.712
-64,104,395.561
-62,104,431.607
-60,104,476.567
-58,104,531.948
-56,104,598.932
-54,104,678.345
-52,104,770.672
-50,104,876.107
-48,104,994.601
-46,104,1125.89
-44,104,1269.51
-42,104,1424.83
-40,104,1590.99
-38,104,1766.96
-36,104,1951.53
-34,104,2143.26
-32,104,2340.55
-30,104,2541.62
-28,104,2744.52
-26,104,2947.17
-24,104,3147.39
-22,104,3342.91
-20,104,3531.42
-18,104,3710.63
-16,104,3878.27
-14,104,4032.17
-12,104,4170.29
-10,104,4290.74
-8,104,4391.87
-6,104,4472.23
-4,104,4530.7
-2,104,4566.41
0,104,4578.83
2,104,4567.77
4,104,4533.38
6,104,4476.13
8,104,4396.82
10,104,4296.57
12,104,4176.79
14,104,4039.13
16,104,3885.48
18,104,3717.9
20,104,3538.57
22,104,3349.8
24,104,3153.91
26,104,2953.24
28,104,2750.09
30,104,2546.66
32,104,2345.05
34,104,2147.23
36,104,1954.98
38,104,1769.92
40,104,1593.46
42,104,1426.84
44,104,1271.08
46,104,1127.04
48,104,995.382
50,104,876.575
52,104,770.914
54,104,678.483
56,104,599.119
58,104,532.362
60,104,477.397
62,104,433.026
64,104,397.701
66,104,369.647
68,104,347.044
70,104,328.22
72,104,311.805
74,104,296.811
76,104,282.643
78,104,269.075
80,104,256.203
82,104,244.381
84,104,234.15
86,104,226.141
88,104,220.956
90,104,219.028
92,104,220.513
94,104,225.245
96,104,232.784
98,104,242.536
100,104,253.887
102,104,266.333
104,104,279.566
106,104,293.553
108,104,308.592
110,104,325.347
112,104,344.862
114,104,368.527
116,104,397.977
118,104,434.936
120,104,481.033
122,104,537.643
124,104,605.81
126,104,686.227
128,104,779.28
130,104,885.1
132,104,1003.61
134,104,1134.54
136,104,1277.46
138,104,1431.79
140,104,1596.75
142,104,1771.39
144,104,1954.59
146,104,2145
148,104,2341.11
150,104,2541.2
152,104,2743.41
154,104,2945.68
156,104,3145.85
158,104,3341.64
160,104,3530.73
162,104,3710.76
164,104,3879.42
166,104,4034.44
168,104,4173.7
170,104,4295.26
172,104,4397.35
174,104,4478.51
176,104,4537.53
178,104,4573.54
180,104,4586
-180,106,4583
-178,106,4572.04
-176,106,4537.99
-174,106,4481.36
-172,106,4402.99
-170,106,4304
-168,106,4185.83
-166,106,4050.15
-164,106,3898.82
-162,106,3733.92
-160,106,3557.58
-158,106,3372.08
-156,106,3179.67
-154,106,2982.62
-152,106,2783.14
-150,106,2583.36
-148,106,2385.28
-146,106,2190.75
-144,106,2001.47
-142,106,1818.95
-140,106,1644.51
-138,106,1479.31
-136,106,1324.28
-134,106,1180.21
-132,106,1047.7
-130,106,927.168
-128,106,818.886
-126,106,722.944
-124,106,639.243
-122,106,567.463
-120,106,507.026
-118,106,457.066
-116,106,416.427
-114,106,383.714
-112,106,357.401
-110,106,335.983
-108,106,318.117
-106,106,302.728
-104,106,289.067
-102,106,276.709
-100,106,265.53
-98,106,255.651
-96,106,247.366
-94,106,241.066
-92,106,237.135
-90,106,235.861
-88,106,237.357
-86,106,241.531
-84,106,248.111
-82,106,256.71
-80,106,266.92
-78,106,278.407
-76,106,290.997
-74,106,304.74
-72,106,319.979
-70,106,337.38
-68,106,357.95
-66,106,383.003
-64,106,414.066
-62,106,452.746
-60,106,500.569
-58,106,558.843
-56,106,628.581
-54,106,710.48
-52,106,804.945
-50,106,912.122
-48,106,1031.94
-46,106,1164.12
-44,106,1308.2
-42,106,1463.54
-40,106,1629.31
-38,106,1804.48
-36,106,1987.84
-34,106,2178
-32,106,2373.38
-30,106,2572.22
-28,106,2772.62
-26,106,2972.56
-24,106,3169.89
-22,106,3362.42
-20,106,3547.89
-18,106,3724.09
-16,106,3888.8
-14,106,4039.93
-12,106,4175.49
-10,106,4293.66
-8,106,4392.83
-6,106,4471.63
-4,106,4528.92
-2,106,4563.91
0,106,4576.07
2,106,4565.22
4,106,4531.49
6,106,4475.35
8,106,4397.58
10,106,4299.25
12,106,4181.73
14,106,4046.63
16,106,3895.75
18,106,3731.11
20,106,3554.83
22,106,3369.13
24,106,3176.28
26,106,2978.54
28,106,2778.16
30,106,2577.27
32,106,2377.94
34,106,2182.07
36,106,1991.42
38,106,1807.57
40,106,1631.92
42,106,1465.68
44,106,1309.87
46,106,1165.33
48,106,1032.73
50,106,912.538
52,106,805.063
54,106,710.412
56,106,628.476
58,106,558.882
60,106,500.951
62,106,453.669
64,106,415.695
66,106,385.45
68,106,361.263
70,106,341.541
72,106,324.919
74,106,310.358
76,106,297.172
78,106,285.018
80,106,273.846
82,106,263.843
84,106,255.354
86,106,248.8
88,106,244.577
90,106,242.972
92,106,244.089
94,106,247.823
96,106,253.894
98,106,261.917
100,106,271.497
102,106,282.326
104,106,294.272
106,106,307.442
108,106,322.248
110,106,339.434
112,106,360.077
114,106,385.535
116,106,417.341
118,106,457.051
120,106,506.09
122,106,565.637
124,106,636.567
126,106,719.457
128,106,814.617
130,106,922.136
132,106,1041.91
134,106,1173.68
136,106,1317
138,106,1471.29
140,106,1635.79
142,106,1809.55
144,106,1991.45
146,106,2180.2
148,106,2374.29
150,106,2572.06
152,106,2771.66
154,106,2971.1
156,106,3168.27
158,106,3360.97
160,106,3546.93
162,106,3723.86
164,106,3889.51
166,106,4041.7
168,106,4178.38
170,106,4297.64
172,106,4397.8
174,106,4477.42
176,106,4535.34
178,106,4570.7
180,106,4583
-180,108,4579.69
-178,108,4569.06
-176,108,4535.85
-174,108,4480.57
-172,108,4404.01
-170,108,4307.25
-168,108,4191.69
-166,108,4058.91
-164,108,3910.74
-162,108,3749.14
-160,108,3576.22
-158,108,3394.13
-156,108,3205.1
-154,108,3011.3
-152,108,2814.9
-150,108,2617.96
-148,108,2422.42
-146,108,2230.11
-144,108,2042.68
-142,108,1861.61
-140,108,1688.23
-138,108,1523.64
-136,108,1368.8
-134,108,1224.46
-132,108,1091.24
-130,108,969.543
-128,108,859.656
-126,108,761.68
-124,108,675.546
-122,108,600.991
-120,108,537.531
-118,108,484.437
-116,108,440.729
-114,108,405.209
-112,108,376.534
-110,108,353.333
-108,108,334.331
-106,108,318.456
-104,108,304.899
-102,108,293.136
-100,108,282.906
-98,108,274.171
-96,108,267.054
-94,108,261.764
-92,108,258.528
-90,108,257.516
-88,108,258.797
-86,108,262.309
-84,108,267.884
-82,108,275.284
-80,108,284.275
-78,108,294.694
-76,108,306.524
-74,108,319.959
-72,108,335.45
-70,108,353.742
-68,108,375.867
-66,108,403.096
-64,108,436.849
-62,108,478.563
-60,108,529.567
-58,108,590.977
-56,108,663.648
-54,108,748.16
-52,108,844.842
-50,108,953.8
-48,108,1074.93
-46,108,1207.96
-44,108,1352.42
-42,108,1507.67
-40,108,1672.88
-38,108,1847.05
-36,108,2028.98
-34,108,2217.3
-32,108,2410.45
-30,108,2606.74
-28,108,2804.3
-26,108,3001.16
-24,108,3195.23
-22,108,3384.39
-20,108,3566.46
-18,108,3739.28
-16,108,3900.72
-14,108,4048.75
-12,108,4181.46
-10,108,4297.09
-8,108,4394.08
-6,108,4471.12
-4,108,4527.12
-2,108,4561.3
0,108,4573.16
2,108,4562.53
4,108,4529.54
6,108,4474.63
8,108,4398.55
10,108,4302.36
12,108,4187.36
14,108,4055.09
16,108,3907.32
18,108,3745.97
20,108,3573.09
22,108,3390.84
24,108,3201.41
26,108,3006.98
28,108,2809.73
30,108,2611.74
32,108,2415.02
34,108,2221.41
36,108,2032.65
38,108,1850.26
40,108,1675.63
42,108,1509.95
44,108,1354.23
46,108,1209.3
48,108,1075.81
50,108,954.249
52,108,844.931
54,108,747.988
56,108,663.352
58,108,590.733
60,108,529.575
62,108,479.031
64,108,437.967
66,108,405.011
68,108,378.666
70,108,357.446
72,108,340.019
74,108,325.311
76,108,312.55
78,108,301.269
80,108,291.273
82,108,282.585
84,108,275.375
86,108,269.888
88,108,266.372
90,108,265.008
92,108,265.863
94,108,268.881
96,108,273.893
98,108,280.676
100,108,289.014
102,108,298.779
104,108,310.002
106,108,322.937
108,108,338.105
110,108,356.323
