Phi[deg],Theta[deg],rETotal[mV]
-100,58,2521.82
-98,58,2517.19
-96,58,2512.56
-94,58,2508.79
-92,58,2506.55
-90,58,2506.24
-88,58,2507.98
-86,58,2511.66
-84,58,2516.85
-82,58,2522.92
-80,58,2528.98
-78,58,2533.94
-76,58,2536.53
-74,58,2535.35
-72,58,2528.9
-70,58,2515.62
-68,58,2493.9
-66,58,2462.19
-64,58,2418.98
-62,58,2362.9
-60,58,2292.77
-58,58,2207.7
-56,58,2107.21
-54,58,1991.44
-52,58,1861.38
-50,58,1719.38
-48,58,1569.84
-46,58,1420.49
-44,58,1284.17
-42,58,1180.73
-40,58,1136.01
-38,58,1173.1
-36,58,1298.92
-34,58,1501.96
-32,58,1763
-30,58,2064.32
-28,58,2392.11
-26,58,2735.75
-24,58,3086.72
-22,58,3437.69
-20,58,3782.15
-18,58,4114.07
-16,58,4427.85
-14,58,4718.28
-12,58,4980.55
-10,58,5210.3
-8,58,5403.72
-6,58,5557.57
-4,58,5669.26
-2,58,5736.91
0,58,5759.4
2,58,5736.34
4,58,5668.16
6,58,5556.01
8,58,5401.83
10,58,5208.23
12,58,4978.46
14,58,4716.38
16,58,4426.35
18,58,4113.18
20,58,3782.09
22,58,3438.69
24,58,3088.97
26,58,2739.44
28,58,2397.39
30,58,2071.3
32,58,1771.69
34,58,1512.18
36,58,1310.13
38,58,1184.21
40,58,1145.64
42,58,1187.89
44,58,1288.65
46,58,1422.6
48,58,1570.08
50,58,1718.21
52,58,1859.23
54,58,1988.63
56,58,2104.02
58,58,2204.35
60,58,2289.44
62,58,2359.74
64,58,2416.11
66,58,2459.69
68,58,2491.86
70,58,2514.09
72,58,2527.93
74,58,2534.97
76,58,2536.77
78,58,2534.82
80,58,2530.52
82,58,2525.11
84,58,2519.7
86,58,2515.15
88,58,2512.11
90,58,2510.99
92,58,2511.9
94,58,2514.7
96,58,2519
98,58,2524.13
100,58,2529.2
102,58,2533.13
104,58,2534.66
106,58,2532.4
108,58,2524.85
110,58,2510.46
112,58,2487.67
114,58,2454.93
116,58,2410.78
118,58,2353.87
120,58,2283.09
122,58,2197.58
124,58,2096.93
126,58,1981.35
128,58,1851.91
130,58,1711.05
132,58,1563.3
134,58,1416.52
136,58,1283.63
138,58,1184.34
140,58,1143.87
142,58,1184.16
144,58,1311.34
146,58,1514.05
148,58,1773.72
150,58,2073.2
152,58,2399.02
154,58,2740.78
156,58,3090.06
158,58,3439.64
160,58,3783.04
162,58,4114.27
164,58,4427.75
166,58,4718.22
168,58,4980.87
170,58,5211.3
172,58,5405.63
174,58,5560.56
176,58,5673.44
178,58,5742.33
180,58,5766.03
-180,60,5769.96
-178,60,5747.03
-176,60,5676.87
-174,60,5560.71
-172,60,5400.6
-170,60,5199.36
-168,60,4960.51
-166,60,4688.21
-164,60,4387.19
-162,60,4062.66
-160,60,3720.28
-158,60,3366.12
-156,60,3006.74
-154,60,2649.29
-152,60,2301.88
-150,60,1974.2
-148,60,1678.54
-146,60,1431.01
-144,60,1251.6
-142,60,1158.98
-140,60,1158.3
-138,60,1233.75
-136,60,1357.94
-134,60,1505.85
-132,60,1660.06
-130,60,1809.81
-128,60,1948.82
-126,60,2073.62
-124,60,2182.49
-122,60,2274.87
-120,60,2350.96
-118,60,2411.51
-116,60,2457.63
-114,60,2490.68
-112,60,2512.23
-110,60,2523.94
-108,60,2527.56
-106,60,2524.84
-104,60,2517.54
-102,60,2507.32
-100,60,2495.75
-98,60,2484.27
-96,60,2474.12
-94,60,2466.31
-92,60,2461.59
-90,60,2460.43
-88,60,2462.99
-86,60,2469.12
-84,60,2478.35
-82,60,2489.94
-80,60,2502.85
-78,60,2515.86
-76,60,2527.53
-74,60,2536.26
-72,60,2540.36
-70,60,2538.08
-68,60,2527.61
-66,60,2507.18
-64,60,2475.09
-62,60,2429.72
-60,60,2369.66
-58,60,2293.73
-56,60,2201.14
-54,60,2091.61
-52,60,1965.61
-50,60,1824.75
-48,60,1672.35
-46,60,1514.51
-44,60,1361.79
-42,60,1231.52
-40,60,1149.15
-38,60,1143.48
-36,60,1231.99
-34,60,1409.97
-32,60,1657.96
-30,60,1955.05
-28,60,2284.49
-26,60,2633.69
-24,60,2992.79
-22,60,3353.61
-20,60,3708.97
-18,60,4052.32
-16,60,4377.61
-14,60,4679.23
-12,60,4951.99
-10,60,5191.23
-8,60,5392.82
-6,60,5553.3
-4,60,5669.87
-2,60,5740.51
0,60,5764
2,60,5739.94
4,60,5668.77
6,60,5551.74
8,60,5390.94
10,60,5189.17
12,60,4949.94
14,60,4677.39
16,60,4376.21
18,60,4051.6
20,60,3709.16
22,60,3354.96
24,60,2995.52
26,60,2638.01
28,60,2290.59
30,60,1963.03
32,60,1667.81
34,60,1421.38
36,60,1244.14
38,60,1154.92
40,60,1158.38
42,60,1237.79
44,60,1365.2
46,60,1515.53
48,60,1671.53
50,60,1822.57
52,60,1962.49
54,60,2087.88
56,60,2197.07
58,60,2289.55
60,60,2365.55
62,60,2425.83
64,60,2471.54
66,60,2504.07
68,60,2525.01
70,60,2536.05
72,60,2538.95
74,60,2535.5
76,60,2527.45
78,60,2516.48
80,60,2504.18
82,60,2491.98
84,60,2481.12
86,60,2472.6
88,60,2467.17
90,60,2465.29
92,60,2467.1
94,60,2472.45
96,60,2480.86
98,60,2491.58
100,60,2503.58
102,60,2515.61
104,60,2526.25
106,60,2533.92
108,60,2536.93
110,60,2533.53
112,60,2521.96
114,60,2500.46
116,60,2467.36
118,60,2421.08
120,60,2360.26
122,60,2283.77
124,60,2190.88
126,60,2081.37
128,60,1955.8
130,60,1815.85
132,60,1664.98
134,60,1509.4
136,60,1359.77
138,60,1233.44
140,60,1155.48
142,60,1153.6
144,60,1244.15
146,60,1422.18
148,60,1668.88
150,60,1964.02
152,60,2291.34
154,60,2638.48
156,60,2995.75
158,60,3355.04
160,60,3709.24
162,60,4051.83
164,60,4376.76
166,60,4678.4
168,60,4951.54
170,60,5191.46
172,60,5393.99
174,60,5555.57
176,60,5673.36
178,60,5745.25
180,60,5769.96
-180,62,5774.21
-178,62,5750.3
-176,62,5677.22
-174,62,5556.32
-172,62,5389.78
-170,62,5180.64
-168,62,4932.66
-166,62,4650.3
-164,62,4338.62
-162,62,4003.21
-160,62,3650.13
-158,62,3285.92
-156,62,2917.66
-154,62,2553.22
-152,62,2201.64
-150,62,1874.05
-148,62,1584.94
-146,62,1353.47
-144,62,1202.12
-142,62,1147.46
-140,62,1185.76
-138,62,1292.19
-136,62,1436.7
-134,62,1595.95
-132,62,1754.99
-130,62,1904.98
-128,62,2040.93
-126,62,2160.2
-124,62,2261.69
-122,62,2345.26
-120,62,2411.45
-118,62,2461.28
-116,62,2496.09
-114,62,2517.48
-112,62,2527.21
-110,62,2527.14
-108,62,2519.22
-106,62,2505.4
-104,62,2487.62
-102,62,2467.77
-100,62,2447.61
-98,62,2428.77
-96,62,2412.67
-94,62,2400.47
-92,62,2393.06
-90,62,2390.98
-88,62,2394.42
-86,62,2403.19
-84,62,2416.77
-82,62,2434.27
-80,62,2454.54
-78,62,2476.14
-76,62,2497.46
-74,62,2516.7
-72,62,2531.97
-70,62,2541.3
-68,62,2542.71
-66,62,2534.22
-64,62,2513.91
-62,62,2479.99
-60,62,2430.8
-58,62,2364.94
-56,62,2281.33
-54,62,2179.37
-52,62,2059.09
-50,62,1921.52
-48,62,1769.16
-46,62,1606.82
-44,62,1443.15
-42,62,1292.92
-40,62,1179.61
-38,62,1134.32
-36,62,1183.78
-34,62,1332.85
-32,62,1564.43
-30,62,1854.95
-28,62,2184.43
-26,62,2537.96
-24,62,2904.22
-22,62,3274.05
-20,62,3639.56
-18,62,3993.69
-16,62,4329.91
-14,62,4642.2
-12,62,4925.01
-10,62,5173.36
-8,62,5382.83
-6,62,5549.7
-4,62,5670.98
-2,62,5744.52
0,62,5768.99
2,62,5743.97
4,62,5669.92
6,62,5548.2
8,62,5381.03
10,62,5171.41
12,62,4923.1
14,62,4640.54
16,62,4328.74
18,62,3993.26
20,62,3640.13
22,62,3275.86
24,62,2907.54
26,62,2543.02
28,62,2191.43
30,62,1864
32,62,1575.49
34,62,1345.42
36,62,1196.67
38,62,1145.77
40,62,1188.17
42,62,1298.18
44,62,1445.47
46,62,1606.77
48,62,1767.32
50,62,1918.38
52,62,2055.05
54,62,2174.77
56,62,2276.45
58,62,2360
60,62,2425.98
62,62,2475.44
64,62,2509.76
66,62,2530.56
68,62,2539.61
70,62,2538.83
72,62,2530.17
74,62,2515.61
76,62,2497.1
78,62,2476.53
80,62,2455.68
82,62,2436.18
84,62,2419.45
86,62,2406.63
88,62,2398.61
90,62,2395.91
92,62,2398.7
94,62,2406.79
96,62,2419.64
98,62,2436.36
100,62,2455.78
102,62,2476.48
104,62,2496.82
106,62,2515.03
108,62,2529.23
110,62,2537.45
112,62,2537.74
114,62,2528.14
116,62,2506.78
118,62,2471.88
120,62,2421.84
122,62,2355.31
124,62,2271.27
126,62,2169.17
128,62,2049.14
130,62,1912.29
132,62,1761.2
134,62,1600.83
136,62,1439.93
138,62,1293.35
140,62,1184.38
142,62,1143.28
144,62,1195.44
146,62,1345.04
148,62,1575.47
150,62,1863.99
152,62,2191.21
154,62,2542.53
156,62,2906.81
158,62,3275
160,62,3639.26
162,62,3992.55
164,62,4328.36
166,62,4640.65
168,62,4923.83
170,62,5172.86
172,62,5383.27
174,62,5551.25
176,62,5673.76
178,62,5748.54
180,62,5774.21
-180,64,5778.71
-178,64,5753.83
-176,64,5677.95
-174,64,5552.49
-172,64,5379.79
-170,64,5163.08
-168,64,4906.39
-166,64,4614.46
-164,64,4292.68
-162,64,3947
-160,64,3583.91
-158,64,3210.39
-156,64,2834.11
-154,64,2463.62
-152,64,2109.04
-150,64,1783.08
-148,64,1502.71
-146,64,1290.22
-144,64,1169.54
-142,64,1152.45
-140,64,1225.11
-138,64,1356.16
-136,64,1515.38
-134,64,1681.8
-132,64,1842.71
-130,64,1990.81
-128,64,2122.12
-126,64,2234.68
-124,64,2327.84
-122,64,2401.84
-120,64,2457.48
-118,64,2496.01
-116,64,2519
-114,64,2528.23
-112,64,2525.64
-110,64,2513.29
-108,64,2493.3
-106,64,2467.82
-104,64,2439
-102,64,2408.92
-100,64,2379.59
-98,64,2352.85
-96,64,2330.33
-94,64,2313.39
-92,64,2303.05
-90,64,2299.96
-88,64,2304.34
-86,64,2315.97
-84,64,2334.23
-82,64,2358.11
-80,64,2386.24
-78,64,2417
-76,64,2448.54
-74,64,2478.85
-72,64,2505.83
-70,64,2527.3
-68,64,2541.08
-66,64,2545.01
-64,64,2536.99
-62,64,2515.03
-60,64,2477.29
-58,64,2422.14
-56,64,2348.29
-54,64,2254.82
-52,64,2141.46
-50,64,2008.74
-48,64,1858.52
-46,64,1694.62
-44,64,1524.14
-42,64,1359.58
-40,64,1221.89
-38,64,1141.93
-36,64,1152.9
-34,64,1270.35
-32,64,1482.47
-30,64,1764.15
-28,64,2092.09
-26,64,2448.78
-24,64,2821.24
-22,64,3199.24
-20,64,3574.16
-18,64,3938.37
-16,64,4284.9
-14,64,4607.3
-12,64,4899.68
-10,64,5156.71
-8,64,5373.71
-6,64,5546.71
-4,64,5672.52
-2,64,5748.84
0,64,5774.26
2,64,5748.33
4,64,5671.54
6,64,5545.34
8,64,5372.07
10,64,5154.96
12,64,4898.01
14,64,4605.92
16,64,4284.06
18,64,3938.34
20,64,3575.19
22,64,3201.61
24,64,2825.23
26,64,2454.65
28,64,2100.06
30,64,1774.33
32,64,1494.71
34,64,1283.94
36,64,1166.25
38,64,1153.07
40,64,1229.59
42,64,1363.8
44,64,1525.4
46,64,1693.56
48,64,1855.73
50,64,2004.71
52,64,2136.58
54,64,2249.44
56,64,2342.67
58,64,2416.52
60,64,2471.84
62,64,2509.92
64,64,2532.33
66,64,2540.89
68,64,2537.58
70,64,2524.47
72,64,2503.72
74,64,2477.49
76,64,2447.95
78,64,2417.2
80,64,2387.24
82,64,2359.91
84,64,2336.84
86,64,2319.38
88,64,2308.53
90,64,2304.92
92,64,2308.76
94,64,2319.82
96,64,2337.45
98,64,2360.64
100,64,2388.01
102,64,2417.93
104,64,2448.56
106,64,2477.89
108,64,2503.83
110,64,2524.21
112,64,2536.87
114,64,2539.68
116,64,2530.56
118,64,2507.57
120,64,2468.9
122,64,2412.98
124,64,2338.57
126,64,2244.84
128,64,2131.56
130,64,1999.36
132,64,1850.19
134,64,1687.98
136,64,1519.97
138,64,1358.75
140,64,1225.19
142,64,1149.58
144,64,1163.81
146,64,1282.32
148,64,1493.52
150,64,1773.2
152,64,2098.78
154,64,2453.13
156,64,2823.49
158,64,3199.74
160,64,3573.34
162,64,3936.65
164,64,4282.72
166,64,4605.09
168,64,4897.83
170,64,5155.54
172,64,5373.47
174,64,5547.57
176,64,5674.59
178,64,5752.12
180,64,5778.71
-180,66,5783.36
-178,66,5757.55
-176,66,5678.99
-174,66,5549.17
-172,66,5370.61
-170,66,5146.72
-168,66,4881.77
-166,66,4580.79
-164,66,4249.51
-162,66,3894.22
-160,66,3521.82
-158,66,3139.76
-156,66,2756.26
-154,66,2380.66
-152,66,2024.17
-150,66,1701.28
-148,66,1431.64
-146,66,1240.51
-144,66,1151.77
-142,66,1169.98
-140,66,1271.67
-138,66,1421.69
-136,66,1591.19
-134,66,1761.66
-132,66,1922.27
-130,66,2066.95
-128,66,2192.51
-126,66,2297.54
-124,66,2381.76
-122,66,2445.69
-120,66,2490.38
-118,66,2517.28
-116,66,2528.12
-114,66,2524.87
-112,66,2509.61
-110,66,2484.59
-108,66,2452.08
-106,66,2414.44
-104,66,2374.02
-102,66,2333.13
-100,66,2294.02
-98,66,2258.79
-96,66,2229.32
-94,66,2207.21
-92,66,2193.67
-90,66,2189.46
-88,66,2194.85
-86,66,2209.6
-84,66,2232.96
-82,66,2263.71
-80,66,2300.28
-78,66,2340.79
-76,66,2383.14
-74,66,2425.06
-72,66,2464.23
-70,66,2498.28
-68,66,2524.81
-66,66,2541.51
-64,66,2546.1
-62,66,2536.42
-60,66,2510.47
-58,66,2466.44
-56,66,2402.83
-54,66,2318.49
-52,66,2212.85
-50,66,2086.09
-48,66,1939.51
-46,66,1776.18
-44,66,1601.98
-42,66,1427.52
-40,66,1271.18
-38,66,1162.18
-36,66,1137.16
-34,66,1221.73
-32,66,1411.89
-30,66,1682.67
-28,66,2007.59
-26,66,2366.33
-24,66,2744.05
-22,66,3129.38
-20,66,3512.95
-18,66,3886.54
-16,66,4242.71
-14,66,4574.63
-12,66,4876.04
-10,66,5141.3
-8,66,5365.45
-6,66,5544.28
-4,66,5674.4
-2,66,5753.38
0,66,5779.72
2,66,5752.94
4,66,5673.55
6,66,5543.09
8,66,5364.05
10,66,5139.84
12,66,4874.7
14,66,4573.63
16,66,4242.3
18,66,3886.99
20,66,3514.53
22,66,3132.39
24,66,2748.77
26,66,2373.05
28,66,2016.55
30,66,1693.96
32,66,1425.25
34,66,1236.15
36,66,1150.68
38,66,1172.76
40,66,1277.96
42,66,1430.72
44,66,1602.25
46,66,1774.2
48,66,1935.87
50,66,2081.26
52,66,2207.24
54,66,2312.43
56,66,2396.59
58,66,2460.26
60,66,2504.53
62,66,2530.87
64,66,2541.05
66,66,2537.06
68,66,2521.02
70,66,2495.2
72,66,2461.92
74,66,2423.53
76,66,2382.4
78,66,2340.88
80,66,2301.19
82,66,2265.45
84,66,2235.52
86,66,2212.98
88,66,2199.03
90,66,2194.42
92,66,2199.4
94,66,2213.68
96,66,2236.51
98,66,2266.67
100,66,2302.57
102,66,2342.32
104,66,2383.83
106,66,2424.83
108,66,2463
110,66,2495.99
112,66,2521.42
114,66,2536.99
116,66,2540.46
118,66,2529.71
120,66,2502.77
122,66,2457.89
124,66,2393.61
126,66,2308.87
128,66,2203.16
130,66,2076.73
132,66,1931
134,66,1769.12
136,66,1597.09
138,66,1425.64
140,66,1273.17
142,66,1168.49
144,66,1147.12
146,66,1233.3
148,66,1422.83
150,66,1691.66
152,66,2014.15
154,66,2370.45
156,66,2745.98
158,66,3129.49
160,66,3511.66
162,66,3884.3
164,66,4239.99
166,66,4571.85
168,66,4873.6
170,66,5139.53
172,66,5364.59
174,66,5544.49
176,66,5675.78
178,66,5755.92
180,66,5783.36
-180,68,5788.09
-178,68,5761.38
-176,68,5680.27
-174,68,5546.34
-172,68,5362.24
-170,68,5131.57
-168,68,4858.86
-166,68,4549.41
-164,68,4209.24
-162,68,3845.03
-160,68,3464.05
-158,68,3074.21
-156,68,2684.3
-154,68,2304.45
-152,68,1947.06
-150,68,1628.53
-148,68,1371.29
-146,68,1203.2
-144,68,1146.23
-142,68,1196.21
-140,68,1321.62
-138,68,1485.91
-136,68,1662.3
-134,68,1834.52
-132,68,1993.28
-130,68,2133.49
-128,68,2252.59
-126,68,2349.58
-124,68,2424.52
-122,68,2478.14
-120,68,2511.7
-118,68,2526.82
-116,68,2525.39
-114,68,2509.48
-112,68,2481.36
-110,68,2443.38
-108,68,2398.01
-106,68,2347.76
-104,68,2295.19
-102,68,2242.87
-100,68,2193.31
-98,68,2148.91
-96,68,2111.87
-94,68,2084.08
-92,68,2066.99
-90,68,2061.55
-88,68,2068.07
-86,68,2086.25
-84,68,2115.18
-82,68,2153.43
-80,68,2199.1
-78,68,2250.01
-76,68,2303.76
-74,68,2357.83
-72,68,2409.64
-70,68,2456.6
-68,68,2496.16
-66,68,2525.83
-64,68,2543.18
-62,68,2545.92
-60,68,2531.9
-58,68,2499.17
-56,68,2446.03
-54,68,2371.16
-52,68,2273.75
-50,68,2153.65
-48,68,2011.77
-46,68,1850.54
-44,68,1674.88
-42,68,1493.89
-40,68,1323.66
-38,68,1191.09
-36,68,1133.89
-34,68,1185.83
-32,68,1352.28
-30,68,1610.39
-28,68,1930.97
-26,68,2290.71
-24,68,2672.81
-22,68,3064.67
-20,68,3456.11
-18,68,3838.34
-16,68,4203.47
-14,68,4544.27
-12,68,4854.15
-10,68,5127.15
-8,68,5358.02
-6,68,5542.34
-4,68,5676.55
-2,68,5758.05
0,68,5785.27
2,68,5757.68
4,68,5675.86
6,68,5541.4
8,68,5356.93
10,68,5126.05
12,68,4853.23
14,68,4543.74
16,68,4203.57
18,68,3839.35
20,68,3458.3
22,68,3068.35
24,68,2678.29
26,68,2298.3
28,68,1940.91
30,68,1622.74
32,68,1366.64
34,68,1200.85
36,68,1147.29
38,68,1200.95
40,68,1329.48
42,68,1496.14
44,68,1674.28
46,68,1847.75
48,68,2007.39
50,68,2148.16
52,68,2267.54
54,68,2364.57
56,68,2439.32
58,68,2492.57
60,68,2525.6
62,68,2540.07
64,68,2537.88
66,68,2521.17
68,68,2492.21
70,68,2453.4
72,68,2407.23
74,68,2356.23
76,68,2302.98
78,68,2250.05
80,68,2199.97
82,68,2155.13
84,68,2117.72
86,68,2089.6
88,68,2072.22
90,68,2066.49
92,68,2072.7
94,68,2090.52
96,68,2119.04
98,68,2156.79
100,68,2201.88
102,68,2252.12
104,68,2305.11
106,68,2358.32
108,68,2409.19
110,68,2455.13
112,68,2493.62
114,68,2522.17
116,68,2538.4
118,68,2540.04
120,68,2524.98
122,68,2491.32
124,68,2437.42
126,68,2362.04
128,68,2264.41
130,68,2144.49
132,68,2003.25
134,68,1843.23
136,68,1669.48
138,68,1491.18
140,68,1324.5
142,68,1196.09
144,68,1142.76
146,68,1196.79
148,68,1362.97
150,68,1619.23
152,68,1937.36
154,68,2294.6
156,68,2674.44
158,68,3064.42
160,68,3454.42
162,68,3835.67
164,68,4200.29
166,68,4541.03
168,68,4851.22
170,68,5124.86
172,68,5356.62
174,68,5541.97
176,68,5677.28
178,68,5759.87
180,68,5788.09
-180,70,5792.81
-178,70,5765.24
-176,70,5681.72
-174,70,5543.94
-172,70,5354.65
-170,70,5117.67
-168,70,4837.72
-166,70,4520.4
-164,70,4172.02
-162,70,3799.59
-160,70,3410.75
-158,70,3013.89
-156,70,2618.35
-154,70,2235.05
-152,70,1877.66
-150,70,1564.56
-148,70,1321.03
-146,70,1176.79
-144,70,1150.15
-142,70,1227.72
-140,70,1372.07
-138,70,1546.86
-136,70,1727.6
-134,70,1899.91
-132,70,2055.75
-130,70,2190.82
-128,70,2303.04
-126,70,2391.78
-124,70,2457.33
-122,70,2500.63
-120,70,2523.11
-118,70,2526.51
-116,70,2512.83
-114,70,2484.29
-112,70,2443.24
-110,70,2392.16
-108,70,2333.65
-106,70,2270.39
-104,70,2205.15
-102,70,2140.74
-100,70,2079.98
-98,70,2025.62
-96,70,1980.24
-94,70,1946.13
-92,70,1925.07
-90,70,1918.23
-88,70,1926.01
-86,70,1948.04
-84,70,1983.18
-82,70,2029.65
-80,70,2085.2
-78,70,2147.26
-76,70,2213.07
-74,70,2279.81
-72,70,2344.64
-70,70,2404.77
-68,70,2457.5
-66,70,2500.19
-64,70,2530.29
-62,70,2545.4
-60,70,2543.25
-58,70,2521.77
-56,70,2479.12
-54,70,2413.82
-52,70,2324.85
-50,70,2211.83
-48,70,2075.31
-46,70,1917.23
-44,70,1741.77
-42,70,1556.77
-40,70,1376.4
-38,70,1225.16
-36,70,1140.2
-34,70,1161.1
-32,70,1302.99
-30,70,1547.08
-28,70,1862.18
-26,70,2222.01
-24,70,2607.65
-22,70,3005.25
-20,70,3403.8
-18,70,3793.93
-16,70,4167.3
-14,70,4516.32
-12,70,4834.05
-10,70,5114.24
-8,70,5351.4
-6,70,5540.86
-4,70,5678.88
-2,70,5762.74
0,70,5790.79
2,70,5762.48
4,70,5678.38
6,70,5540.19
8,70,5350.66
10,70,5113.57
12,70,4833.62
14,70,4516.32
16,70,4167.97
18,70,3795.53
20,70,3406.63
22,70,3009.62
24,70,2613.89
26,70,2230.43
28,70,1873.04
30,70,1560.39
32,70,1318.17
34,70,1176.46
36,70,1153.24
38,70,1234.22
40,70,1381.32
42,70,1558.16
44,70,1740.4
46,70,1913.78
48,70,2070.33
50,70,2205.81
52,70,2318.19
54,70,2406.84
56,70,2472.09
58,70,2514.91
60,70,2536.76
62,70,2539.4
64,70,2524.9
66,70,2495.48
68,70,2453.54
70,70,2401.59
72,70,2342.25
74,70,2278.24
76,70,2212.33
78,70,2147.35
80,70,2086.11
82,70,2031.38
84,70,1985.72
86,70,1951.38
88,70,1930.13
90,70,1923.11
92,70,1930.69
94,70,1952.48
96,70,1987.3
98,70,2033.38
100,70,2088.45
102,70,2149.92
104,70,2215.04
106,70,2280.99
108,70,2344.95
110,70,2404.13
112,70,2455.82
114,70,2497.42
116,70,2526.41
118,70,2540.41
120,70,2537.18
122,70,2514.72
124,70,2471.23
126,70,2405.31
128,70,2316
130,70,2203
132,70,2066.93
134,70,1909.85
136,70,1736.03
138,70,1553.41
140,70,1376.26
142,70,1228.94
144,70,1147.9
146,70,1171.27
148,70,1313.26
150,70,1555.66
152,70,1868.33
154,70,2225.64
156,70,2609
158,70,3004.68
160,70,3401.77
162,70,3790.91
164,70,4163.77
166,70,4512.7
168,70,4830.73
170,70,5111.54
172,70,5349.53
174,70,5539.96
176,70,5679.01
178,70,5763.86
180,70,5792.81
-180,72,5797.43
-178,72,5769.05
-176,72,5683.29
-174,72,5541.92
-172,72,5347.84
-170,72,5105.02
-168,72,4818.41
-166,72,4493.85
-164,72,4137.94
-162,72,3758.02
-160,72,3362.08
-158,72,2958.95
-156,72,2558.51
-154,72,2172.5
-152,72,1815.85
-150,72,1509.02
-148,72,1280
-146,72,1159.55
-144,72,1160.82
-142,72,1261.68
-140,72,1420.89
-138,72,1603.26
-136,72,1786.46
-134,72,1957.7
-132,72,2109.94
-130,72,2239.5
-128,72,2344.71
-126,72,2425.21
-124,72,2481.51
-122,72,2514.7
-120,72,2526.33
-118,72,2518.26
-116,72,2492.58
-114,72,2451.58
-112,72,2397.7
-110,72,2333.5
-108,72,2261.7
-106,72,2185.11
-104,72,2106.68
-102,72,2029.47
-100,72,1956.65
-98,72,1891.37
-96,72,1836.72
-94,72,1795.46
-92,72,1769.86
-90,72,1761.41
-88,72,1770.65
-86,72,1797.07
-84,72,1839.22
-82,72,1894.86
-80,72,1961.24
-78,72,2035.3
-76,72,2113.86
-74,72,2193.76
-72,72,2271.94
-70,72,2345.4
-68,72,2411.31
-66,72,2466.9
-64,72,2509.57
-62,72,2536.81
-60,72,2546.28
-58,72,2535.8
-56,72,2503.43
-54,72,2447.58
-52,72,2367.03
-50,72,2261.22
-48,72,2130.41
-46,72,1976.16
-44,72,1802.03
-42,72,1614.88
-40,72,1427.3
-38,72,1261.52
-36,72,1153.29
-34,72,1145.75
-32,72,1263.18
-30,72,1492.38
-28,72,1801.12
-26,72,2160.24
-24,72,2548.68
-22,72,2951.26
-20,72,3356.15
-18,72,3753.42
-16,72,4134.31
-14,72,4490.85
-12,72,4815.79
-10,72,5102.61
-8,72,5345.55
-6,72,5539.76
-4,72,5681.32
-2,72,5767.37
0,72,5796.2
2,72,5767.22
4,72,5681.04
6,72,5539.41
8,72,5345.22
10,72,5102.41
12,72,4815.89
14,72,4491.42
16,72,4135.59
18,72,3755.66
20,72,3359.63
22,72,2956.31
24,72,2555.64
26,72,2169.44
28,72,1812.8
30,72,1506.51
32,72,1278.97
34,72,1161.19
36,72,1165.81
38,72,1269.77
40,72,1431.39
42,72,1615.54
44,72,1800.03
46,72,1972.17
48,72,2124.99
50,72,2254.83
52,72,2360.07
54,72,2440.36
56,72,2496.24
58,72,2528.85
60,72,2539.74
62,72,2530.83
64,72,2504.24
66,72,2462.29
68,72,2407.47
70,72,2342.36
72,72,2269.71
74,72,2192.35
76,72,2113.26
78,72,2035.51
80,72,1962.25
82,72,1896.66
84,72,1841.79
86,72,1800.4
88,72,1774.72
90,72,1766.2
92,72,1775.34
94,72,1801.63
96,72,1843.56
98,72,1898.91
100,72,1964.89
102,72,2038.44
104,72,2116.4
106,72,2195.6
108,72,2272.97
110,72,2345.55
112,72,2410.47
114,72,2465.02
116,72,2506.6
118,72,2532.74
120,72,2541.11
122,72,2529.61
124,72,2496.35
126,72,2439.78
128,72,2358.77
130,72,2252.83
132,72,2122.31
134,72,1968.85
136,72,1796.1
138,72,1611.05
140,72,1426.35
142,72,1264.19
144,72,1159.79
146,72,1154.98
148,72,1272.87
150,72,1500.58
152,72,1806.96
154,72,2163.58
156,72,2549.75
158,72,2950.42
160,72,3353.85
162,72,3750.15
164,72,4130.52
166,72,4486.97
168,72,4812.19
170,72,5099.59
172,72,5343.32
174,72,5538.42
176,72,5680.91
178,72,5767.84
180,72,5797.43
-180,74,5801.87
-178,74,5772.73
-176,74,5684.91
-174,74,5540.26
-172,74,5341.79
-170,74,5093.64
-168,74,4800.97
-166,74,4469.84
-164,74,4107.13
-162,74,3720.46
-160,74,3318.17
-158,74,2909.49
-156,74,2504.85
-154,74,2116.78
-152,74,1761.48
-150,74,1461.46
-148,74,1247.22
-146,74,1149.63
-144,74,1175.78
-142,74,1295.89
-140,74,1466.59
-138,74,1654.29
-136,74,1838.59
-134,74,2008.01
-132,74,2156.28
-130,74,2280.24
-128,74,2378.54
-126,74,2451.04
-124,74,2498.42
-122,74,2521.9
-120,74,2523.13
-118,74,2504.03
-116,74,2466.77
-114,74,2413.68
-112,74,2347.25
-110,74,2270.09
-108,74,2184.98
-106,74,2094.82
-104,74,2002.73
-102,74,1912
-100,74,1826.14
-98,74,1748.79
-96,74,1683.64
-94,74,1634.15
-92,74,1603.25
-90,74,1592.92
-88,74,1603.87
-86,74,1635.43
-84,74,1685.67
-82,74,1751.69
-80,74,1830.04
-78,74,1917.06
-76,74,2009.1
-74,74,2102.65
-72,74,2194.39
-70,74,2281.2
-68,74,2360.12
-66,74,2428.34
-64,74,2483.19
-62,74,2522.13
-60,74,2542.76
-58,74,2542.84
-56,74,2520.35
-54,74,2473.59
-52,74,2401.23
